,distance,dt,T,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4
0,289.038469758,0.109,21.275,65,67,81,72,64
1,288.327686669,0.76,22.035,68,68,81,72,64
2,287.623462882,1.058,23.093,70,68,81,72,64
3,287.612344659,1.048,24.141,71,68,81,70,64
4,287.434549941,1.063,25.204,74,68,81,71,64
5,285.912361747,1.038,26.242,77,68,81,72,65
6,282.088761208,0.047,27.338,72,68,81,72,65
7,281.878144772,1.002,28.34,68,68,81,71,65
8,280.039723254,1.065,29.405,69,68,81,71,65
9,276.111771571,0.067,30.51,73,68,81,71,65
10,275.790654664,1.003,31.513,71,68,81,71,65
11,273.553070719,1.031,32.544,74,68,81,71,65
12,271.814916809,1.058,33.602,75,68,81,71,65
13,269.744300403,1.039,34.641,72,67,81,71,65
14,268.853930974,1.064,35.705,72,67,81,71,64
15,267.539233198,1.05,36.755,72,67,81,72,64
16,265.773067108,1.039,37.794,70,67,81,72,64
17,264.227432527,1.063,38.857,72,67,81,72,65
18,263.014178325,1.038,39.895,75,67,81,72,65
19,262.575460582,1.059,40.954,75,67,81,72,65
20,262.957678914,1.05,42.004,74,67,81,72,65
21,261.939512102,1.042,43.046,70,65,82,72,65
22,260.071706735,1.059,44.105,67,65,82,72,64
23,258.59207769,1.058,45.163,69,65,82,72,64
24,257.194827794,1.04,46.203,72,66,82,72,66
25,256.421178072,1.058,47.261,71,67,82,73,65
26,255.676448874,1.04,48.301,70,67,82,73,65
27,255.264756222,1.059,49.36,70,67,82,73,65
28,255.194148248,1.046,50.406,71,67,82,71,65
29,254.697551384,1.044,51.45,71,68,81,71,65
30,253.835175655,1.057,52.507,71,68,81,71,65
31,253.507258691,1.059,53.566,71,68,81,71,65
32,252.779634908,1.051,54.617,74,68,81,71,65
33,252.235169586,1.038,55.655,71,68,81,71,65
34,251.156038353,1.046,56.701,72,68,81,71,65
35,250.822905979,1.061,57.762,73,68,82,72,65
36,250.717159532,1.039,58.801,73,67,82,72,65
37,250.719964544,1.052,59.853,73,67,82,72,65
38,250.697310668,1.058,60.911,74,67,82,72,65
39,249.918173371,1.045,61.956,73,67,82,72,65
40,249.493819354,1.061,63.017,69,68,82,72,65
41,248.833420145,1.038,64.055,69,68,82,72,65
42,248.91332334,1.059,65.114,69,68,82,72,65
43,248.481967354,1.042,66.156,69,68,82,72,65
44,248.508532387,1.06,67.216,70,68,82,72,65
45,248.50750853,1.05,68.266,70,68,82,72,65
46,247.571323745,1.046,69.312,71,68,82,72,65
47,247.066037344,1.044,70.356,72,68,82,72,64
48,246.580559055,1.06,71.416,73,68,82,72,65
49,246.408815053,1.041,72.457,73,68,82,72,65
50,246.17425483,1.065,73.522,73,69,82,72,65
51,246.148019289,1.044,74.566,73,69,82,72,65
52,246.13893602,1.04,75.606,73,69,82,72,64
53,246.274175587,1.059,76.665,73,69,82,72,64
54,246.283236693,1.059,77.724,74,69,82,72,65
55,246.036394259,1.04,78.764,73,69,82,72,65
56,246.189007626,1.059,79.823,73,69,82,72,65
57,246.048180493,1.038,80.861,73,68,82,72,65
58,245.974678268,1.058,81.919,73,68,82,72,65
59,245.891682863,1.043,82.962,72,68,82,72,65
60,245.786099892,1.058,84.02,71,69,82,72,65
61,245.728474386,1.046,85.066,71,69,82,72,65
62,245.522401821,1.058,86.124,70,69,82,71,65
63,245.618070225,1.039,87.163,70,69,82,72,65
64,245.642214686,1.065,88.228,69,68,82,73,65
65,245.6000632,1.039,89.267,68,68,82,73,65
66,245.53352251,1.066,90.333,68,68,82,73,65
67,245.37359148,1.028,91.361,68,68,82,73,65
68,245.453365349,1.067,92.428,68,68,82,73,65
69,245.427105726,1.038,93.466,68,68,82,73,65
70,245.273796744,1.067,94.533,68,69,82,73,65
71,245.270448789,1.039,95.572,68,69,82,73,65
72,245.354651474,1.055,96.627,68,69,82,72,65
73,245.082729086,1.041,97.668,68,69,82,72,65
74,245.001467718,1.048,98.716,68,68,82,73,66
75,244.978212297,1.065,99.781,68,68,82,73,65
76,244.998035586,1.04,100.82,68,68,82,73,65
77,245.009016683,1.061,101.88,68,67,82,72,65
78,244.881994154,1.051,102.93,68,67,82,72,65
79,244.885993066,1.039,103.97,68,67,82,72,65
80,244.838650317,1.064,105.04,68,68,82,72,65
81,244.918711813,1.051,106.09,68,68,82,72,65
82,244.778364871,1.038,107.12,68,68,81,72,65
83,244.791938601,1.058,108.18,68,68,81,72,67
84,244.817668202,1.041,109.22,68,68,81,72,65
85,244.773126844,1.061,110.28,68,68,81,72,65
86,244.861176157,1.037,111.32,68,68,81,72,65
87,244.765290638,1.058,112.38,68,68,81,72,65
88,244.82808392,1.058,113.44,68,68,81,72,65
89,244.829154941,1.046,114.48,68,70,81,72,65
90,244.808353689,1.05,115.53,68,69,81,72,65
91,244.768395909,1.056,116.59,70,69,81,72,65
92,244.855653768,1.048,117.64,70,69,81,72,65
93,244.77899822,1.041,118.68,72,69,81,72,66
94,244.807992963,1.057,119.74,81,69,81,72,65
95,244.805930679,1.042,120.78,82,69,81,72,65
96,244.802659285,1.057,121.83,76,69,81,71,65
97,244.82213111,1.059,122.89,71,69,81,71,65
98,244.855550064,1.038,123.93,71,69,81,71,65
99,244.869347795,1.058,124.99,69,69,81,71,65
100,244.965526182,1.037,126.03,69,69,81,71,65
101,244.958657819,1.062,127.09,70,69,81,71,65
102,245.012613644,1.043,128.13,73,69,81,71,65
103,245.090045,1.045,129.18,74,69,81,71,66
104,245.154367776,1.058,130.23,74,69,81,73,66
105,245.125840737,1.059,131.29,72,69,81,73,65
106,245.235265009,1.038,132.33,72,69,81,73,65
107,245.315502344,1.059,133.39,72,69,81,73,65
108,245.443587401,1.046,134.44,74,69,81,73,65
109,245.494511486,1.046,135.48,77,69,81,73,65
110,245.644601835,1.058,136.54,74,69,81,73,65
111,245.646387712,1.04,137.58,70,69,81,73,65
112,245.803130796,1.059,138.64,66,69,81,73,65
113,245.975474235,1.044,139.68,64,69,81,73,66
114,245.974826891,1.061,140.74,64,69,81,73,65
115,246.126025288,1.04,141.78,64,69,81,73,65
116,246.226878679,1.061,142.85,64,69,81,73,65
117,246.233360025,1.044,143.89,64,69,81,73,65
118,246.349113771,1.059,144.95,65,69,81,73,65
119,246.695405156,1.045,145.99,66,70,81,73,65
120,246.99293318,1.044,147.04,66,70,81,73,65
121,247.117410291,1.058,148.1,66,70,81,73,65
122,247.295154413,1.041,149.14,66,69,81,73,65
123,247.431581673,1.059,150.2,67,69,81,73,65
124,247.474943542,1.059,151.25,71,69,81,73,65
125,247.650496719,1.038,152.29,74,69,81,73,65
126,247.801330779,1.056,153.35,78,69,81,73,65
127,247.946331348,1.042,154.39,78,69,81,73,65
128,248.143381917,1.065,155.46,76,69,81,73,65
129,248.247250315,1.036,156.49,74,70,81,73,65
130,248.551466986,1.057,157.55,73,70,81,73,65
131,248.590359821,1.056,158.6,72,70,81,73,65
132,248.655713154,1.053,159.66,70,70,81,73,65
133,248.901829662,1.039,160.7,70,70,81,74,66
134,249.105898166,1.046,161.74,70,70,81,73,66
135,249.260311163,1.06,162.8,70,69,81,73,65
136,249.278159575,1.046,163.85,70,69,82,73,65
137,249.350192893,1.045,164.89,69,69,82,73,65
138,249.538407362,1.065,165.96,69,69,82,73,65
139,249.663211715,1.04,167.0,69,69,82,73,65
140,249.664943675,1.047,168.05,69,69,82,73,65
141,250.002258152,1.066,169.11,69,69,82,73,65
142,250.243691157,1.042,170.15,69,69,82,73,65
143,250.413795546,1.042,171.2,69,69,82,73,66
144,250.848175764,1.056,172.25,69,69,82,73,65
145,251.101530224,1.045,173.3,69,69,82,73,65
146,251.240424034,1.064,174.36,69,69,82,73,65
147,251.27223456,1.038,175.4,69,69,82,73,65
148,251.306450383,1.049,176.45,69,69,82,73,65
149,251.450767867,1.056,177.5,69,70,82,72,65
150,251.757481152,1.058,178.56,69,70,82,71,65
151,251.803309512,1.038,179.6,69,70,81,71,65
152,251.983252023,1.057,180.66,69,70,81,71,66
153,252.396223181,1.056,181.71,69,70,81,72,66
154,252.519346023,1.04,182.75,70,70,80,72,66
155,252.771247328,1.065,183.82,71,70,79,72,66
156,252.875510259,1.049,184.87,72,70,79,72,66
157,253.183768321,1.037,185.9,74,69,79,72,65
158,253.555499258,1.062,186.97,78,70,79,71,65
159,253.586449971,1.037,188.0,85,70,80,71,65
160,253.702262901,1.063,189.07,86,69,80,71,65
161,253.889751564,1.042,190.11,81,69,80,71,65
162,254.168307759,1.06,191.17,75,69,80,71,66
163,254.400425739,1.048,192.22,73,69,80,72,66
164,254.532798672,1.039,193.25,72,69,80,72,66
165,254.575618096,1.061,194.32,69,69,80,72,65
166,254.997433573,1.042,195.36,69,69,80,72,65
167,255.010281261,1.06,196.42,69,69,80,72,65
168,255.204535581,1.046,197.46,69,70,80,72,65
169,255.633510057,1.057,198.52,69,70,80,72,65
170,256.119137934,1.048,199.57,69,70,80,72,65
171,256.250560048,1.04,200.61,69,70,80,72,65
172,256.786343827,1.055,201.66,71,70,80,72,66
173,256.798998137,1.06,202.72,72,70,80,72,65
174,257.141978582,1.046,203.77,75,70,80,72,65
175,257.652396552,1.045,204.81,76,70,80,72,65
176,257.914017496,1.059,205.87,77,70,80,72,65
177,258.293824936,1.038,206.91,74,70,80,72,65
178,258.756907813,1.064,207.98,72,70,80,72,65
179,259.081613157,1.041,209.02,71,70,80,72,65
180,259.075808682,1.047,210.06,68,70,80,72,65
181,259.538263799,1.057,211.12,67,70,80,72,65
182,260.02929205,1.049,212.17,67,70,80,72,65
183,260.618732665,1.044,213.21,67,70,80,72,65
184,260.62998048,1.06,214.27,67,70,80,72,65
185,260.924100842,1.044,215.32,67,70,80,72,65
186,261.288118033,1.047,216.36,67,70,80,72,65
187,261.549587146,1.057,217.42,67,70,80,72,65
188,261.881054107,1.045,218.47,68,71,80,72,65
189,262.114299345,1.057,219.52,68,71,80,72,65
190,262.412849154,1.043,220.57,70,71,80,72,65
191,262.751709368,1.058,221.62,71,71,80,72,65
192,263.470542634,1.061,222.69,75,70,80,72,66
193,263.696370199,1.033,223.72,78,70,80,72,66
194,264.252122847,1.061,224.78,78,70,80,71,65
195,264.269913954,1.044,225.82,78,70,80,71,65
196,264.250906716,1.045,226.87,78,70,80,71,65
197,264.570458292,1.062,227.93,76,70,80,71,65
198,265.14580895,1.051,228.98,75,70,80,71,65
199,265.16004159,1.042,230.02,74,70,80,71,65
200,265.741420437,1.057,231.08,72,70,80,71,65
201,266.044875207,1.06,232.14,71,70,80,71,65
202,266.494852155,1.03,233.17,71,70,80,72,65
203,267.136144945,1.065,234.24,69,69,80,72,65
204,267.750241324,1.038,235.27,68,69,80,72,65
205,268.226745067,1.061,236.33,68,69,80,72,65
206,268.667846301,1.04,237.37,68,69,80,72,65
207,269.590998099,0.071,238.5,68,69,80,72,65
208,269.588714556,0.97,239.47,68,70,80,72,65
209,269.958426903,0.067,240.6,68,70,80,72,65
210,270.233157477,0.995,241.59,69,70,80,72,65
211,270.385928998,1.037,242.63,70,70,80,72,66
212,270.834844509,1.048,243.68,71,70,80,72,65
213,271.099908705,1.056,244.73,71,70,80,72,65
214,271.098212831,0.069,245.85,71,70,80,72,65
215,271.094047519,0.98,246.83,71,70,80,72,65
216,271.114644385,1.059,247.89,71,70,81,72,65
217,271.592670188,1.041,248.93,71,71,81,72,65
218,272.031923494,1.058,249.99,69,70,81,72,65
219,272.502959433,1.044,251.03,68,69,81,72,65
220,273.066271993,1.054,252.08,66,69,81,72,65
221,273.685874316,1.055,253.14,64,69,81,72,66
222,274.314125411,1.051,254.19,64,69,81,72,66
223,274.406873456,1.052,255.24,63,69,81,72,66
224,275.024018042,1.04,256.28,63,69,81,72,66
225,275.011872107,1.062,257.34,63,69,81,72,66
226,265.311764722,0.14,314.14,70,69,81,72,65
227,265.277943865,0.979,315.12,70,69,81,72,66
228,265.290302124,1.051,316.17,70,69,84,72,65
229,265.287655416,1.051,317.22,70,69,79,72,65
230,265.925896372,1.037,318.26,70,69,81,71,65
231,265.303545404,1.048,319.31,70,69,81,71,65
232,265.943315735,1.048,320.35,70,69,81,71,65
233,265.297072196,1.051,321.41,70,70,81,71,65
234,265.936456623,1.069,322.47,69,69,81,71,65
235,267.795352508,1.046,323.52,68,69,81,71,65
236,268.98543531,1.049,324.57,67,69,81,71,65
237,270.465251419,1.042,325.61,67,69,80,71,66
238,271.736605859,1.049,326.66,67,69,80,73,65
239,271.967188528,1.063,327.72,67,69,80,72,65
240,273.046180382,1.053,328.78,67,69,80,72,65
241,273.780169107,1.033,329.81,66,69,80,72,65
242,275.035848102,1.052,330.86,65,69,80,72,65
243,275.062473638,1.048,331.91,64,71,80,72,65
244,276.02383955,1.052,332.96,64,70,80,72,65
245,276.549451637,1.051,334.01,64,70,80,72,65
246,278.088249915,1.071,335.08,64,70,80,72,65
247,279.555381256,1.041,336.12,67,70,80,72,66
248,284.430315719,1.05,337.17,69,70,80,72,66
249,285.010279464,,,69,70,80,72,66
250,284.126926742,1.644,339.87,70,70,80,72,66
251,284.288718911,1.112,340.98,68,70,80,72,66
252,284.288718911,1.034,342.01,68,70,80,72,66
253,283.684484771,1.068,343.08,68,70,80,72,65
254,283.706781026,1.031,344.11,68,69,81,72,65
255,282.90495966,1.069,345.18,68,69,81,72,65
256,281.525962035,0.072,346.3,68,69,81,72,66
257,282.186197395,0.981,347.28,68,69,81,71,65
258,280.785150961,1.049,348.33,68,69,81,71,65
259,280.811149529,1.048,349.38,68,68,81,71,65
260,280.23171216,1.05,350.43,68,68,81,71,65
261,280.16600686,1.053,351.48,69,69,81,71,65
262,279.629786146,1.048,352.53,69,69,81,71,65
263,279.648342745,1.049,353.58,69,69,81,71,65
264,278.968143163,1.048,354.63,69,68,81,71,65
265,277.168393941,,,69,68,81,71,65
266,277.110133341,1.32,357.0,71,68,81,71,65
267,276.966575601,,,71,69,81,71,65
268,274.98697151,,,70,69,82,72,66
269,275.650000726,1.641,360.87,72,69,82,72,66
270,273.946276668,1.115,361.99,73,69,82,72,66
271,273.53962967,1.05,363.04,74,69,82,72,65
272,273.247441891,,,74,69,82,72,65
273,273.238103126,,,74,69,82,72,67
274,272.959535646,,,75,69,81,72,66
275,273.164787262,,,75,69,81,71,66
276,272.512085053,1.369,369.6,75,69,81,71,65
277,272.72026144,1.075,370.67,74,69,81,71,65
278,271.771834449,,,74,70,81,71,65
279,272.013265302,,,74,69,81,71,65
280,270.994406769,1.637,374.53,73,69,82,71,66
281,270.581693764,1.112,375.64,72,69,82,72,65
282,269.975821325,1.038,376.68,70,69,82,71,65
283,267.832692739,1.053,377.73,68,69,82,71,65
284,268.011432032,1.048,378.78,68,69,82,71,65
285,268.051275878,1.049,379.83,68,69,82,71,65
286,267.687389505,1.051,380.88,68,69,82,71,65
287,267.408235662,1.048,381.93,68,69,82,71,65
288,267.386646076,1.053,382.98,68,69,82,71,65
289,266.880713616,1.066,384.05,68,69,82,71,65
290,266.646816032,,,68,70,82,71,65
291,265.505503709,,,68,70,82,71,65
292,264.633785636,1.178,387.59,68,70,82,71,66
293,265.114191623,1.048,388.64,69,70,82,71,65
294,264.779200278,1.053,389.69,70,69,82,71,65
295,264.269587543,,,71,69,82,71,65
296,264.211834141,,,72,69,82,71,65
297,255.920970475,,,67,70,82,71,65
298,255.096322767,,,67,69,82,71,65
299,251.784436114,1.632,396.59,75,69,82,70,64
300,250.055287359,1.101,397.69,72,69,83,71,65
301,249.880403291,1.049,398.74,73,69,83,71,65
302,249.496302628,1.048,399.79,79,69,83,71,64
303,248.884272828,1.05,400.84,78,69,82,71,65
304,248.446783525,1.052,401.89,74,69,82,71,64
305,248.348463335,1.048,402.94,73,69,82,71,64
306,248.167131941,1.049,403.99,73,69,82,72,64
307,248.152679018,,,72,69,82,71,65
308,247.925657859,,,71,69,82,71,65
309,247.656062926,1.188,407.56,70,69,82,71,65
310,247.474779016,1.042,408.6,70,69,82,71,65
311,247.460053051,1.052,409.65,69,69,82,72,66
312,247.246435655,1.048,410.7,69,69,82,72,65
313,246.81033404,1.049,411.75,68,69,82,72,64
314,246.672022493,1.051,412.8,68,68,82,71,64
315,246.66595878,,,67,68,82,71,64
316,246.661824815,,,67,68,82,71,64
317,246.669768397,,,67,68,82,71,64
318,246.427590574,,,67,68,82,72,66
319,246.22801511,,,67,68,82,71,66
320,246.22996738,,,67,68,82,71,65
321,246.22172391,,,66,68,82,71,65
322,245.83373802,,,66,69,82,71,65
323,245.535243914,,,68,69,82,71,65
324,245.407783088,,,68,69,82,71,66
325,245.418612774,,,68,69,82,71,65
326,244.941926711,,,68,69,82,71,65
327,244.913220021,,,70,69,82,71,65
328,244.67693782,,,70,69,82,71,65
329,244.584136078,,,72,70,82,71,65
330,244.509211501,,,75,70,82,71,65
331,244.26891556,,,73,70,82,71,65
332,243.519152232,,,72,70,82,71,65
333,243.453594061,,,72,70,82,71,65
334,243.450847452,,,71,70,82,71,65
335,243.385242149,,,71,70,82,71,65
336,243.387505234,,,71,70,82,71,65
337,243.268531925,,,73,70,82,71,65
338,243.170823587,,,73,69,82,71,65
339,243.106674588,,,73,69,82,71,65
340,243.007206321,1.639,449.11,73,69,82,71,65
341,242.889004354,,,72,69,82,71,65
342,242.853196234,,,71,70,82,71,65
343,242.842931369,1.637,453.31,70,70,82,71,65
344,242.634244551,,,68,70,82,71,65
345,242.523324258,,,67,70,82,71,65
346,242.457418323,,,67,70,82,71,66
347,242.503513451,,,67,70,82,71,66
348,242.41403472,,,66,70,82,71,65
349,242.367048554,,,66,70,82,71,65
350,242.332281143,,,65,70,82,71,65
351,242.282762336,,,64,70,82,71,65
352,242.177262395,,,64,70,82,71,65
353,242.173952375,1.412,467.32,64,70,82,71,65
354,242.097533695,,,64,70,82,71,65
355,242.104873648,,,63,69,82,71,65
356,242.094990654,,,63,69,82,71,65
357,242.087079374,,,63,69,82,71,65
358,242.126402162,,,63,69,82,71,65
359,242.098903707,,,63,69,82,71,65
360,242.089522789,,,63,69,82,71,65
361,242.058853744,,,63,69,82,71,65
362,242.089522789,,,63,69,82,71,65
363,242.070357781,,,66,69,82,71,65
364,242.040134773,1.173,482.13,66,69,82,71,65
365,241.936775282,,,68,69,82,72,65
366,241.914487748,1.638,484.82,71,69,82,71,65
367,241.83078826,,,72,69,82,71,65
368,241.860900458,,,72,69,82,71,64
369,241.83078826,1.638,489.01,76,69,82,71,64
370,241.844723062,,,78,69,82,71,64
371,241.874819718,,,81,69,82,71,64
372,241.748693056,1.15,492.63,82,69,82,71,65
373,241.768217796,,,83,69,82,71,65
374,241.758367375,,,80,69,82,71,67
375,241.698860201,1.385,496.72,78,69,82,72,65
376,241.719045252,,,77,69,82,71,65
377,241.68150883,,,77,68,82,71,65
378,241.69182393,1.638,500.58,77,68,82,71,65
379,241.691656275,1.117,501.69,77,68,82,71,65
380,241.681596972,1.05,502.74,76,69,82,71,65
381,241.691608111,,,79,69,82,71,65
382,241.643103037,1.319,505.12,81,69,82,71,65
383,241.630168679,,,77,69,82,71,65
384,241.590133282,,,77,69,82,72,66
385,241.630137846,1.638,508.98,76,69,82,72,65
386,241.620131288,1.114,510.1,76,69,82,71,65
387,241.630137846,,,73,69,82,71,65
388,241.600864104,1.34,512.49,70,69,82,71,65
389,241.607142736,1.05,513.54,69,69,82,71,65
390,241.585208575,,,69,70,82,71,65
391,241.625920221,,,68,70,82,71,65
392,241.645517442,1.643,517.38,68,70,82,71,65
393,241.629231325,1.117,518.5,69,69,82,71,65
394,241.629231325,1.049,519.55,69,69,82,72,66
395,241.610158198,1.057,520.6,69,69,82,72,66
396,241.641410662,1.051,521.65,69,69,82,71,65
397,241.634471966,1.052,522.71,69,69,82,71,65
398,241.614738606,,,70,69,82,71,65
399,241.644703823,1.318,525.07,78,69,82,70,65
400,241.664085654,1.076,526.15,84,70,82,71,65
401,241.675965606,1.057,527.21,85,70,82,71,65
402,241.685320163,,,85,69,82,71,65
403,241.664836583,1.146,529.4,83,69,82,71,65
404,241.675212633,,,75,69,82,72,65
405,241.693218717,1.645,532.09,75,69,82,72,65
406,241.724179322,1.116,533.21,72,69,82,71,65
407,241.741152152,1.048,534.26,70,69,82,71,65
408,241.746264254,1.049,535.31,70,69,82,71,65
409,241.727097631,1.049,536.35,70,69,82,71,65
410,241.759559333,1.051,537.41,69,69,82,71,65
411,241.770317494,1.052,538.46,69,69,82,71,65
412,241.782261128,,,68,69,82,71,65
413,241.832081472,1.331,540.84,68,69,82,71,65
414,241.840669882,1.062,541.9,68,69,82,72,66
415,241.851474306,,,68,69,82,71,66
416,241.851658305,,,68,69,82,70,65
417,241.868198796,1.389,546.09,68,69,82,70,65
418,241.895080167,1.064,547.15,68,69,82,70,65
419,241.953481818,1.053,548.21,68,69,82,70,65
420,241.982080072,1.055,549.26,68,70,82,70,65
421,242.036239939,1.047,550.31,68,70,82,70,65
422,242.061675397,1.052,551.36,68,69,82,70,65
423,242.052535225,,,70,69,81,70,66
424,242.144671806,1.156,553.57,70,69,81,71,65
425,242.124012772,,,70,69,81,71,65
426,242.202822958,1.636,556.25,70,69,81,71,65
427,242.202650442,1.112,557.37,70,69,81,71,65
428,242.171899817,1.056,558.42,70,69,81,71,65
429,242.200581521,1.041,559.46,70,71,81,71,65
430,242.308312701,1.058,560.52,70,70,81,71,65
431,242.320920607,,,70,70,81,71,65
432,242.241790168,1.338,562.9,70,70,81,71,65
433,242.261798683,1.069,563.97,70,70,81,71,66
434,242.260623907,1.056,565.02,70,69,81,72,66
435,242.494324255,1.137,566.16,70,69,82,72,65
436,242.38124675,1.05,567.21,70,69,82,72,65
437,242.587947607,1.05,568.26,69,69,82,72,65
438,242.610314076,1.049,569.31,69,69,82,72,65
439,242.651921536,1.068,570.38,69,69,82,71,65
440,242.869550378,1.032,571.41,69,69,82,71,65
441,242.720315128,1.053,572.46,69,69,82,71,65
442,242.902915759,1.052,573.51,69,69,82,71,65
443,242.798802487,1.049,574.56,70,69,82,71,65
444,242.781741177,1.051,575.61,70,69,82,72,65
445,242.808366816,1.053,576.67,70,69,82,72,65
446,242.851291265,1.049,577.72,70,69,82,72,65
447,242.855550418,1.048,578.76,70,69,82,72,65
448,242.91261289,1.05,579.81,70,69,82,71,65
449,243.085534123,1.053,580.87,70,69,82,71,65
450,242.969307693,1.053,581.92,70,69,82,71,64
451,242.970054552,1.048,582.97,70,69,82,71,64
452,242.957892115,1.049,584.02,70,69,82,71,64
453,242.978109969,1.052,585.07,72,69,82,71,66
454,243.021578929,1.048,586.12,72,69,82,71,66
455,243.004198984,1.052,587.17,72,69,82,71,66
456,243.016162952,1.053,588.22,72,69,82,71,65
457,243.093902328,1.049,589.27,72,69,82,71,65
458,243.091573735,1.049,590.32,72,69,82,71,65
459,243.074329334,1.052,591.37,72,69,82,71,65
460,243.094549392,1.051,592.42,72,69,82,71,65
461,243.169298342,1.054,593.48,72,69,82,71,65
462,243.148545192,1.049,594.53,72,69,82,71,65
463,243.256175494,1.05,595.58,73,69,82,73,65
464,243.286304894,1.05,596.63,74,69,82,72,65
465,243.32944935,1.052,597.68,74,69,82,72,65
466,243.628421404,1.049,598.73,74,69,82,72,65
467,243.637595582,1.048,599.77,74,69,82,72,65
468,243.517330285,1.054,600.83,74,69,82,72,65
469,243.516037164,1.058,601.89,74,70,82,72,65
470,243.814521637,1.043,602.93,74,70,82,72,65
471,243.607283348,1.053,603.98,74,69,82,72,65
472,243.793256348,1.049,605.03,73,69,82,72,65
473,243.701008623,1.048,606.08,73,69,83,72,65
474,243.925128449,1.05,607.13,73,69,83,72,65
475,243.842445206,1.053,608.18,72,69,83,72,65
476,244.000240402,1.052,609.23,71,69,83,72,65
477,244.021068437,1.048,610.28,70,69,83,72,65
478,244.413808082,1.05,611.33,70,69,83,72,65
479,244.236132577,1.058,612.39,70,69,83,72,65
480,244.239697519,1.052,613.44,69,69,83,72,64
481,244.378963653,1.048,614.49,69,69,83,72,64
482,244.371933431,1.049,615.54,69,69,83,72,64
483,244.584815402,1.047,616.59,69,69,83,72,65
484,244.574278045,1.054,617.64,69,69,83,72,65
485,244.880669788,1.053,618.69,69,69,83,72,65
486,245.158424697,1.04,619.73,69,69,83,72,65
487,245.154967572,1.055,620.79,69,69,83,72,65
488,245.150642383,1.054,621.84,69,69,83,72,65
489,245.489016506,1.043,622.89,69,70,83,72,65
490,245.497508794,1.052,623.94,69,70,83,72,65
491,245.258569043,1.05,624.99,69,70,83,72,65
492,245.711092263,1.054,626.04,69,70,83,72,66
493,245.72588007,1.05,627.09,71,70,83,72,65
494,245.718822999,1.053,628.14,71,70,83,72,65
495,245.705833394,1.047,629.19,70,70,83,72,65
496,245.894476953,1.05,630.24,70,70,83,72,65
497,246.119895427,1.055,631.3,70,69,83,72,65
498,246.094482701,1.041,632.34,70,70,82,72,64
499,246.091632731,1.058,633.4,69,70,83,72,64
500,246.358273772,1.048,634.44,68,69,82,72,64
501,246.3580652,1.053,635.5,68,69,82,72,64
502,246.514663339,1.053,636.55,68,69,82,72,65
503,246.478325936,1.051,637.6,68,69,82,72,65
504,246.980084155,1.047,638.65,68,69,82,72,65
505,246.981842703,1.055,639.7,67,69,82,72,65
506,247.104751854,1.047,640.75,67,70,82,72,65
507,247.086549664,1.054,641.8,67,69,82,71,65
508,247.224790221,1.049,642.85,67,71,82,71,65
509,247.123299146,1.053,643.91,67,70,82,71,65
510,247.712348574,1.042,644.95,68,70,82,71,64
511,247.728829225,1.058,646.01,68,70,82,71,64
512,247.707432107,1.045,647.05,68,69,82,71,65
513,248.249054961,1.056,648.11,71,68,82,71,65
514,248.25704844,1.054,649.16,72,68,82,71,65
515,248.478879658,1.048,650.21,72,68,82,71,65
516,248.48159165,1.039,651.25,72,68,82,71,65
517,248.534080955,1.062,652.31,73,68,82,71,65
518,248.763525148,1.049,653.36,73,69,82,71,65
519,248.763274462,1.051,654.41,73,69,82,71,65
520,249.077672145,1.042,655.45,73,69,82,71,65
521,249.075103615,1.06,656.51,73,69,82,71,65
522,249.06569592,1.034,657.55,73,68,82,72,65
523,249.081943344,1.06,658.61,74,68,82,72,65
524,249.04961114,1.054,659.66,74,68,82,72,65
525,249.095460065,1.034,660.69,73,68,82,72,64
526,249.060816487,1.06,661.75,73,68,82,72,64
527,249.100441437,1.042,662.8,73,68,82,72,64
528,248.981267691,1.064,663.86,73,68,82,72,64
529,249.161302822,1.039,664.9,73,68,82,71,64
530,249.17432404,1.056,665.95,73,68,82,71,64
531,249.140690111,1.069,667.02,72,68,82,71,64
532,249.239205883,1.039,668.06,71,68,82,71,66
533,249.765253989,1.054,669.12,70,68,82,71,66
534,249.965258194,1.033,670.15,70,68,82,71,65
535,250.173755268,1.066,671.22,69,68,82,71,65
536,250.204743632,1.058,672.27,69,68,82,71,65
537,250.219027096,1.03,673.3,69,68,82,71,65
538,250.909962937,1.065,674.37,69,69,82,71,65
539,250.888517037,1.036,675.4,69,69,82,71,65
540,250.898957224,1.057,676.46,69,68,82,71,65
541,250.625281185,1.06,677.52,69,68,82,71,65
542,250.895281663,1.031,678.55,71,68,82,73,65
543,251.980457226,1.063,679.62,73,69,82,72,65
544,252.252951348,1.048,680.66,73,69,82,72,65
545,252.675114319,1.058,681.72,73,69,82,72,65
546,253.019112877,1.039,682.76,72,69,82,72,65
547,253.428256365,1.046,683.81,72,69,82,72,65
548,253.194133915,1.06,684.87,71,71,82,72,65
549,253.442459939,1.056,685.92,71,71,82,72,65
550,253.548606861,1.036,686.96,71,71,82,72,65
551,253.943809456,1.058,688.02,70,71,82,71,66
552,253.93089738,1.047,689.06,70,70,82,72,65
553,254.197966978,1.06,690.12,70,70,82,72,65
554,254.540812052,1.055,691.18,70,69,82,71,65
555,254.248625758,1.042,692.22,70,69,82,71,65
556,254.786192226,1.04,693.26,69,69,82,71,65
