,distance,dt,T,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4
2736,230.390781719,0.147,457.6,51,58,63,62,62
2737,230.386086385,,,52,58,63,62,62
2738,230.372322793,0.085,457.81,52,58,63,62,62
2739,230.398080775,0.167,457.98,51,58,63,62,62
2740,230.39564707,0.104,458.08,50,58,63,62,62
2741,230.395806006,,,50,58,63,62,62
2742,230.399219454,0.092,458.31,50,58,63,62,62
2743,230.405366483,0.139,458.45,50,58,63,62,62
2744,230.392566069,0.104,458.55,51,58,63,62,62
2745,230.388519862,0.127,458.68,52,58,63,62,62
2746,230.397590908,0.122,458.8,51,58,63,62,62
2747,230.400990035,0.111,458.91,51,58,63,62,62
2748,230.389010417,0.119,459.03,51,58,63,62,62
2749,231.715866097,0.135,459.17,51,58,63,62,62
2750,231.707117448,0.135,459.17,51,58,63,62,62
2751,231.693927286,0.167,459.33,51,58,63,62,62
2752,231.695366082,,,51,58,63,62,62
2753,231.723832395,0.159,459.49,51,58,63,62,62
2754,231.707117448,0.125,459.62,51,58,63,62,62
2755,231.695366082,,,51,58,63,62,62
2756,231.701501594,,,51,58,63,62,62
2757,231.728925775,,,50,58,63,62,62
2758,231.715997903,0.166,459.93,50,57,63,62,61
2759,231.723179507,0.111,460.04,50,57,63,62,61
2760,231.709076087,,,50,57,63,62,61
2761,231.709728971,0.149,460.19,50,57,63,62,61
2762,231.690533059,0.118,460.31,51,57,63,62,61
2763,231.710775106,,,51,57,63,62,61
2764,232.808001246,0.148,460.46,51,57,63,62,61
2765,233.162032595,0.113,460.57,51,57,63,62,61
2766,287.21582749,0.103,460.68,51,57,63,62,61
2767,233.142367151,0.099,460.77,51,57,63,62,62
2768,233.143973939,0.084,460.86,51,57,63,61,62
2769,298.833858356,0.107,460.97,51,57,63,60,62
2770,294.423891906,0.095,461.06,51,57,63,60,62
2771,233.13673546,,,51,57,63,60,62
2772,233.161742361,,,51,57,63,60,62
2773,293.800082369,0.091,461.36,51,57,63,60,62
2774,233.153266289,,,51,57,63,60,62
2775,233.156557266,0.11,461.58,51,57,62,60,62
2776,293.965581142,0.08,461.66,51,57,62,60,62
2777,233.147264254,,,51,57,62,60,62
2778,233.141341731,0.101,461.9,51,57,62,60,62
2779,284.365300232,0.139,462.04,51,57,62,60,62
2780,234.173266581,0.131,462.17,51,57,62,60,62
2781,234.721466671,0.092,462.26,51,57,62,60,62
2782,234.691720401,0.157,462.42,51,57,62,60,62
2783,284.148875458,0.094,462.51,51,57,62,60,62
2784,234.700530185,0.141,462.65,51,57,62,60,62
2785,284.012521477,,,52,57,62,60,62
2786,284.056438364,0.143,462.89,52,58,62,60,62
2787,234.717300174,0.109,463.0,52,58,62,60,62
2788,234.723933848,0.135,463.14,53,58,62,61,62
2789,234.71711451,0.098,463.24,54,58,62,61,62
2790,234.719768141,0.14,463.38,54,58,62,61,62
2791,234.715124312,,,53,58,62,61,62
2792,234.719953615,0.123,463.61,53,58,62,61,62
2793,234.713134136,0.107,463.72,52,58,62,61,62
2794,235.40726976,0.114,463.83,52,58,62,61,62
2795,236.441390685,0.127,463.96,52,58,62,61,62
2796,236.448885927,0.104,464.06,53,57,62,61,62
2797,236.449622406,0.13,464.19,52,56,62,60,62
2798,236.47110781,0.12,464.31,52,56,62,60,62
2799,236.449555273,0.123,464.44,52,56,62,60,62
2800,236.473115808,,,51,56,62,60,62
2801,236.467694388,0.123,464.67,51,56,62,60,62
2802,236.442192588,0.122,464.79,51,56,62,60,62
2803,236.465083943,,,51,56,62,60,62
2804,236.427333521,0.098,465.01,51,56,62,60,62
2805,236.440656337,0.141,465.15,52,56,62,60,62
2806,236.47110781,0.111,465.26,52,56,62,60,62
2807,236.421177691,0.119,465.38,52,56,62,60,62
2808,236.454910131,0.139,465.52,50,56,62,60,62
2809,236.436168783,0.136,465.66,50,56,62,60,62
2810,238.159024318,,,49,56,62,60,62
2811,238.17917427,,,49,56,62,60,62
2812,238.19127614,,,50,56,62,60,62
2813,238.160375588,0.154,466.15,50,56,62,60,62
2814,238.15761404,,,50,56,62,60,62
2815,238.159024318,,,50,56,62,60,62
2816,238.204113029,0.125,466.5,50,56,62,60,62
2817,238.17917427,0.125,466.62,50,56,62,60,62
2818,238.169715967,0.112,466.73,50,56,62,60,62
2819,238.160375588,,,50,56,62,60,62
2820,238.192133054,,,50,56,62,60,62
2821,238.175855586,0.092,467.07,50,56,62,60,62
2822,238.148831666,0.146,467.22,50,56,62,60,62
2823,238.220329225,,,52,56,62,60,62
2824,238.905560264,0.112,467.46,52,56,62,60,62
2825,239.449643476,,,52,56,62,60,62
2826,239.669690702,0.111,467.69,52,56,62,60,62
2827,239.681257807,0.132,467.82,52,56,62,60,62
2828,239.652156335,,,52,56,62,60,62
2829,239.637814595,0.09,468.04,52,56,62,60,62
2830,239.675971222,,,52,56,62,60,62
2831,239.692668507,0.102,468.29,52,56,62,60,62
2832,239.692668507,,,52,56,62,60,62
2833,239.648910375,0.108,468.54,52,56,62,60,62
2834,239.694398193,,,51,56,62,60,62
2835,239.685708646,0.1,468.77,51,56,62,60,62
2836,239.65027122,,,51,56,62,60,62
2837,239.666969124,,,52,56,62,60,62
2838,239.655714691,,,52,56,62,60,62
2839,239.670371102,,,51,56,62,60,62
2840,240.003177062,0.153,469.4,51,56,62,60,62
2841,240.755310481,0.093,469.5,51,56,62,60,62
2842,241.223879599,0.143,469.64,51,56,62,60,62
2843,241.243174129,0.099,469.74,50,56,62,60,62
2844,241.226115139,0.14,469.88,50,56,62,60,62
2845,241.225430036,,,50,56,62,60,62
2846,241.224059836,0.135,470.09,50,56,62,60,62
2847,241.23931431,,,50,56,62,60,62
2848,241.217894048,0.101,470.32,49,56,62,60,62
2849,241.215588263,,,49,56,62,60,62
2850,241.217460539,0.142,470.6,50,56,62,60,62
2851,241.25583073,0.11,470.71,50,56,62,60,62
2852,242.096213733,0.106,470.82,50,56,62,60,62
2853,242.97007745,0.135,470.96,49,56,62,60,62
2854,242.953178337,,,50,56,62,60,62
2855,242.969387218,0.153,471.21,52,56,62,60,62
2856,242.9728384,0.121,471.33,52,56,62,60,62
2857,242.978693848,0.101,471.43,52,56,62,60,62
2858,242.949751315,0.1,471.53,52,56,62,60,62
2859,242.9728384,0.143,471.67,52,56,62,60,62
2860,242.977313418,,,51,56,62,58,62
2861,242.9704114,0.097,471.9,51,56,62,58,62
2862,242.950083976,0.121,472.02,50,56,62,59,62
2863,242.945609559,,,50,56,62,59,62
2864,242.990071188,0.122,472.29,50,56,62,59,62
2865,242.964938417,0.115,472.4,50,56,62,59,62
2866,242.970767684,0.094,472.5,50,56,62,59,62
2867,243.430941396,0.14,472.64,50,56,62,59,62
2868,244.320078995,0.111,472.75,51,56,62,59,62
2869,244.745061321,0.108,472.85,51,56,62,59,62
2870,244.727204773,0.124,472.98,51,56,62,59,62
2871,244.719560773,,,51,56,62,59,62
2872,244.730679403,0.143,473.23,51,56,62,59,62
2873,244.720014008,0.121,473.35,52,56,62,59,62
2874,244.704938089,0.122,473.47,52,56,62,59,62
2875,244.71862413,,,52,56,62,59,62
2876,244.73092126,0.122,473.71,52,56,62,59,62
2877,244.734608237,0.132,473.85,52,56,62,59,62
2878,244.716298274,0.106,473.95,52,56,62,59,62
2879,244.704484054,,,52,56,62,59,62
2880,244.719560773,,,52,56,62,59,62
2881,244.716539329,0.137,474.32,52,56,62,59,62
2882,244.794608062,0.119,474.44,52,56,62,59,62
2883,246.506347839,,,52,56,62,59,62
2884,246.504247963,,,52,56,62,59,62
2885,246.519232006,0.109,474.78,52,56,62,59,62
2886,246.524131476,0.145,474.92,52,56,62,59,62
2887,246.523431546,0.098,475.02,52,56,62,59,62
2888,246.525389045,,,52,56,62,59,62
2889,246.506347839,,,52,56,62,59,62
2890,246.52623128,,,52,56,62,59,62
2891,246.515447516,,,52,56,62,59,62
2892,246.517832176,0.132,475.65,52,56,62,59,62
2893,246.529588942,,,52,56,62,59,62
2894,290.944042539,0.111,475.87,52,56,62,59,62
2895,246.506347839,0.131,476.0,52,56,62,59,62
2896,246.514189685,,,52,56,62,59,62
2897,246.514889629,0.163,476.25,52,56,62,59,62
2898,246.524131476,0.11,476.36,52,56,62,59,63
2899,247.088466596,0.132,476.5,52,56,62,59,63
2900,247.92875251,,,52,56,62,59,63
2901,248.321201036,0.165,476.76,52,56,62,59,63
2902,248.320495789,0.108,476.87,52,56,62,59,63
2903,248.320495789,,,52,56,62,59,63
2904,248.323985479,0.119,477.09,52,56,62,59,63
2905,248.342470762,0.13,477.22,54,56,62,59,63
2906,248.324841707,0.114,477.33,54,56,62,59,63
2907,248.327585518,,,54,56,62,59,63
2908,248.304943215,0.096,477.57,54,56,62,59,63
2909,248.312032985,,,54,56,63,60,63
2910,248.331816908,0.124,477.8,54,56,63,60,63
2911,248.3233542,,,54,57,63,60,63
2912,248.329033866,0.12,478.07,54,57,63,60,63
2913,248.342470762,0.109,478.17,54,57,63,60,63
2914,248.320495789,0.087,478.26,54,57,63,60,63
2915,248.3233542,0.134,478.4,54,57,63,60,63
2916,248.312738207,0.121,478.52,54,57,63,60,63
2917,249.347187071,0.122,478.64,54,57,63,60,63
2918,249.956592432,0.119,478.76,54,57,63,60,63
2919,250.096344094,0.121,478.88,54,57,63,60,63
2920,250.075813633,,,54,57,63,60,63
2921,250.083621737,0.162,479.13,54,57,63,60,63
2922,250.074394003,0.121,479.25,54,57,63,60,63
2923,250.07652345,0.111,479.36,54,57,63,60,63
2924,250.092849806,,,54,57,63,60,63
2925,250.077288053,,,54,57,63,60,63
2926,250.092139942,0.174,479.76,54,57,63,60,63
2927,250.083621737,,,54,57,63,60,63
2928,250.092849806,0.112,479.99,54,57,63,60,63
2929,250.083621737,0.112,480.1,54,57,63,60,63
2930,250.084386758,0.108,480.21,54,57,63,60,63
2931,250.07515848,,,54,57,63,60,63
2932,250.078652915,0.133,480.47,54,57,63,60,63
2933,250.065166605,0.109,480.58,54,57,63,60,63
2934,251.345366078,0.103,480.69,54,57,62,61,62
2935,251.715218112,0.128,480.81,55,57,62,61,64
2936,251.69407317,0.123,480.94,55,57,62,61,64
2937,251.706073228,0.087,481.02,53,57,62,61,64
2938,251.696928446,0.163,481.19,53,57,63,61,64
2939,251.706073228,0.111,481.3,53,57,63,61,64
2940,251.66793164,,,53,57,63,61,64
2941,251.68479374,0.111,481.53,53,57,63,61,64
2942,251.690639127,0.108,481.64,53,57,63,61,64
2943,251.68265238,0.133,481.77,53,57,63,61,64
2944,251.677076431,,,53,57,63,61,64
2945,251.69822145,0.108,482.01,53,57,63,61,64
2946,251.706073228,0.129,482.14,52,57,63,61,64
2947,251.692645544,,,52,57,63,61,64
2948,251.675069953,0.146,482.39,52,57,63,60,64
2949,251.967457613,0.126,482.52,52,57,63,60,64
2950,253.4213278,,,52,57,63,60,64
2951,253.472048013,0.142,482.76,52,57,63,60,64
2952,253.473977601,0.142,482.76,52,57,63,60,64
2953,253.48618835,0.166,482.92,52,57,63,60,64
2954,253.472048013,,,52,57,63,60,64
2955,253.496018951,0.137,483.17,52,57,63,60,64
2956,253.476850669,0.092,483.26,52,57,63,60,64
2957,253.471329718,0.111,483.37,53,57,63,61,64
2958,253.467964019,,,52,57,63,61,64
2959,253.511370861,0.097,483.58,52,57,63,61,64
2960,253.482596896,,,52,57,63,61,64
2961,253.513525614,0.09,483.82,52,57,63,61,64
2962,253.488117948,,,52,57,63,61,64
2963,253.488117948,0.096,484.04,52,57,63,61,64
2964,253.487399687,0.162,484.2,52,57,63,61,64
2965,253.49866701,0.113,484.31,52,57,63,61,64
2966,253.507779646,0.096,484.41,52,57,63,61,64
2967,253.496737235,0.122,484.53,51,57,63,61,64
2968,253.490498157,0.102,484.63,51,57,63,61,64
2969,254.190852198,0.137,484.77,51,57,63,61,64
2970,254.727227498,0.147,484.92,51,57,63,61,64
2971,254.847240536,0.1,485.02,51,57,63,61,64
2972,254.823290774,0.127,485.14,52,57,63,61,64
2973,254.837429945,,,52,57,63,61,64
2974,254.841469202,,,52,57,63,61,64
2975,254.829494258,0.124,485.5,52,57,63,61,64
2976,254.857772618,0.142,485.64,52,57,63,61,64
2977,254.851279967,0.108,485.75,52,57,63,61,64
2978,254.826320022,0.123,485.87,52,57,63,61,64
2979,254.819683612,0.122,485.99,52,57,63,61,64
2980,254.846519113,0.112,486.11,52,57,63,61,64
2981,254.829926894,0.131,486.24,52,57,63,61,64
2982,255.781611114,,,52,57,63,61,64
2983,256.147966498,,,52,57,63,61,64
2984,256.190312309,,,52,57,63,61,63
2985,256.194311266,,,52,57,63,61,63
2986,256.167862278,0.103,486.81,52,57,63,61,63
2987,256.158037994,,,52,57,63,61,63
2988,256.182000195,,,52,57,63,61,63
2989,256.194311266,0.127,487.18,52,57,63,61,63
2990,256.196830394,0.134,487.31,52,57,63,61,63
2991,256.182000195,0.132,487.44,52,57,63,61,63
2992,256.184141,,,52,57,63,61,63
2993,256.197586445,0.114,487.67,52,57,63,61,63
2994,256.182692515,0.11,487.78,52,57,63,61,63
2995,256.162036534,0.141,487.92,52,57,63,61,63
2996,256.152621763,,,52,57,63,61,63
2997,256.178000781,,,52,57,63,61,63
2998,256.149347102,0.104,488.25,52,57,63,61,63
2999,256.169310613,0.158,488.41,52,57,63,61,63
3000,256.240988103,0.115,488.52,52,57,63,61,63
3001,258.075111394,0.11,488.63,52,57,63,61,63
3002,258.050046882,,,52,57,63,61,63
3003,258.051941043,0.108,488.87,52,57,63,61,63
3004,258.068410047,0.137,489.0,52,57,63,61,63
3005,258.080211787,0.103,489.11,52,57,63,61,63
3006,258.054855602,0.143,489.25,52,57,63,61,63
3007,258.065205654,0.11,489.36,52,57,63,61,63
3008,258.065931864,,,52,57,63,61,63
3009,258.051067884,0.1,489.59,52,57,63,61,63
3010,258.069282482,0.138,489.73,52,57,63,61,63
3011,258.075403322,0.104,489.83,52,57,63,61,63
3012,258.059810749,,,52,57,63,61,63
3013,258.053982143,,,52,57,63,61,63
3014,258.050339324,,,52,57,63,61,63
3015,258.059810749,,,52,57,63,61,63
3016,258.041303872,0.115,490.43,52,57,63,61,63
3017,258.033725705,0.115,490.55,52,57,63,61,63
3018,258.630257194,0.131,490.68,52,57,63,61,63
3019,259.33480204,0.118,490.8,52,57,63,61,63
3020,259.766640893,0.122,490.92,52,57,63,61,63
3021,259.733388707,0.112,491.03,52,57,63,61,63
3022,259.715814553,0.129,491.16,52,57,63,61,63
3023,259.741663391,0.091,491.25,52,57,63,61,63
3024,259.729215192,0.163,491.41,52,57,63,60,63
3025,259.754274044,0.11,491.52,52,57,63,59,63
3026,259.752355379,,,52,57,63,59,63
3027,259.747962111,,,52,57,63,59,63
3028,259.748253823,0.137,491.89,52,58,63,59,63
3029,259.718743507,0.112,492.01,52,58,63,59,63
3030,259.704099022,0.113,492.12,52,58,63,59,63
3031,259.715524596,0.146,492.27,52,58,63,59,63
3032,259.743127919,,,52,58,63,59,63
3033,259.731191881,,,52,58,63,59,63
3034,259.731411895,,,52,58,63,59,63
3035,259.734340858,0.099,492.71,52,58,63,59,63
3036,259.727018504,0.135,492.85,52,58,63,59,63
3037,261.631914737,0.149,492.99,52,58,63,59,63
3038,261.61543762,0.087,493.08,52,58,63,59,63
3039,261.602643144,0.136,493.22,52,58,63,59,63
3040,261.605128438,0.095,493.31,53,58,63,59,63
3041,261.600571758,,,54,58,63,59,63
3042,261.597764946,0.143,493.58,54,58,63,59,63
3043,261.607199268,0.109,493.69,54,58,63,59,63
3044,261.619677249,,,54,58,63,59,63
3045,261.626760321,0.148,493.95,54,58,63,59,63
3046,261.634721809,,,54,58,63,59,63
3047,261.629108663,,,54,58,63,59,63
3048,261.61497912,0.101,494.27,54,58,63,59,63
3049,261.608073883,,,54,58,63,59,63
3050,261.598640648,0.132,494.54,54,58,63,59,63
3051,262.163118085,0.105,494.64,54,58,63,59,63
3052,263.193879268,0.125,494.77,54,58,63,59,63
3053,263.189441247,0.148,494.92,54,58,63,59,63
3054,263.17694089,0.125,495.04,54,58,63,59,63
3055,263.192695947,0.086,495.13,57,58,63,59,63
3056,263.180788032,0.146,495.27,57,58,63,59,63
3057,263.192472896,,,58,58,63,59,63
3058,263.18722226,0.105,495.49,58,58,63,59,63
3059,263.200016681,0.105,495.49,58,58,63,59,63
3060,263.206599326,0.178,495.67,58,58,63,59,63
3061,263.18951436,0.116,495.78,58,58,63,59,63
3062,263.17546169,0.092,495.87,58,58,63,59,63
3063,263.179086107,,,58,58,63,59,63
3064,263.395874685,0.122,496.1,58,58,63,59,63
3065,264.371652945,,,58,58,63,59,63
3066,264.941265914,0.12,496.34,59,58,63,59,63
3067,265.087691093,0.128,496.47,59,58,63,59,63
3068,265.081743319,,,57,58,63,59,63
3069,265.054989389,0.132,496.7,56,58,63,59,63
3070,265.08396801,,,56,58,63,59,63
3071,265.098096115,0.121,496.95,56,58,63,59,63
3072,265.083224609,0.09,497.04,56,58,63,59,63
3073,265.088431172,0.143,497.18,56,58,63,59,63
3074,265.092886719,0.122,497.31,56,58,63,59,63
3075,265.111478816,0.12,497.43,56,58,63,59,63
3076,265.088434572,0.097,497.52,56,58,63,59,63
3077,265.095122256,0.114,497.64,56,58,63,59,63
3078,265.111478816,0.133,497.77,56,58,63,59,63
3079,265.072081753,0.139,497.91,56,58,63,59,63
3080,265.893563675,0.132,498.04,56,58,63,59,63
3081,267.127827875,,,56,58,63,59,63
3082,267.136132197,0.137,498.28,56,58,63,59,63
3083,267.147343801,0.104,498.38,56,58,63,59,63
3084,267.127745837,,,56,58,63,59,63
3085,267.12126706,,,56,58,63,59,63
3086,267.137461433,,,56,58,63,59,63
3087,267.12575166,,,56,58,63,59,63
3088,267.124173562,0.134,498.99,56,58,63,59,63
3089,267.128658,0.117,499.11,56,58,63,59,63
3090,267.116118638,,,56,58,63,59,63
3091,267.124256787,,,56,58,63,59,63
3092,267.126499099,0.124,499.47,56,58,63,59,63
3093,267.138208798,0.1,499.57,56,58,63,59,63
3094,267.406061218,,,56,58,63,59,63
3095,268.929646272,0.141,499.83,56,58,63,59,63
3096,268.99800137,0.1,499.93,56,58,63,59,63
3097,268.985230717,0.123,500.06,56,58,63,59,63
3098,268.975357897,0.131,500.19,57,58,63,59,63
3099,268.98013253,0.119,500.31,58,58,63,59,63
3100,268.971601365,,,59,58,63,59,63
3101,268.973211707,0.11,500.54,62,58,63,59,63
3102,268.972942104,0.131,500.67,62,58,63,59,63
3103,268.964357209,0.11,500.78,62,58,63,59,63
3104,291.091815345,0.132,500.91,62,58,63,59,63
3105,268.971869178,,,62,58,63,59,63
3106,268.980293384,0.136,501.15,62,58,63,59,63
3107,268.972620384,0.135,501.28,62,58,63,59,63
3108,268.987484328,,,62,58,63,59,63
3109,268.989898563,0.132,501.51,62,58,63,59,63
3110,268.975195929,0.129,501.64,62,58,63,59,63
3111,269.001491632,0.122,501.76,62,58,63,59,63
3112,270.675097887,0.117,501.88,62,58,63,59,63
3113,270.929288996,0.126,502.0,62,58,63,59,63
3114,270.948919954,0.109,502.11,61,58,63,59,63
3115,270.970855675,0.142,502.25,59,58,63,59,63
3116,270.940376179,,,58,58,63,59,63
3117,270.940098252,,,58,58,63,59,63
3118,270.931554052,0.142,502.6,58,58,63,59,63
3119,270.939859378,,,57,58,63,59,63
3120,270.948919954,0.142,502.84,57,58,63,59,63
3121,270.958735834,0.12,502.96,56,58,63,59,63
3122,270.955238423,0.112,503.07,56,58,63,59,63
3123,270.946654788,,,56,58,63,59,63
3124,270.94939915,0.109,503.31,56,58,63,59,63
3125,270.940376179,0.113,503.42,56,58,63,59,63
3126,270.956231685,0.125,503.55,56,58,63,59,63
3127,271.374767377,0.117,503.66,56,58,63,59,63
3128,272.767297519,0.109,503.77,56,58,63,59,63
3129,272.778841967,0.143,503.92,56,58,63,59,63
3130,272.777498964,,,56,58,63,59,63
3131,272.786602275,,,54,58,63,58,63
3132,272.772773951,,,54,58,63,58,63
3133,272.803562918,0.099,504.4,54,58,63,60,63
3134,272.785843658,0.13,504.53,54,58,63,60,63
3135,272.782634528,,,53,58,63,60,63
3136,290.551968673,0.097,504.75,53,58,63,60,63
3137,272.782186413,0.114,504.86,53,58,63,60,63
3138,272.780049314,0.163,505.02,53,58,63,60,63
3139,272.781876013,0.095,505.12,53,58,63,60,63
3140,272.770498471,,,53,58,63,60,63
3141,272.804769907,0.128,505.35,53,58,63,60,63
3142,272.791875658,0.136,505.49,53,58,63,60,63
3143,272.795840503,0.112,505.6,53,58,63,60,63
3144,272.870188287,0.143,505.74,53,58,63,60,63
3145,273.596385276,0.109,505.85,53,58,63,60,63
3146,274.646374205,0.116,505.97,53,58,63,60,63
3147,274.689412663,0.101,506.07,53,58,63,60,63
3148,274.667315531,0.133,506.2,53,58,63,60,63
3149,274.644460095,0.088,506.29,53,58,63,60,63
3150,274.668459995,0.163,506.45,53,58,63,60,63
3151,274.657423522,0.09,506.54,53,58,63,60,63
3152,274.676083067,0.12,506.66,53,58,63,60,63
3153,274.671519776,0.143,506.81,53,58,63,60,63
3154,274.66388897,0.131,506.94,53,58,63,60,63
3155,274.700089023,,,52,58,63,60,63
3156,274.682939288,0.144,507.19,52,58,63,60,63
3157,274.665791792,0.116,507.31,52,58,63,60,63
3158,275.198489133,,,52,58,63,60,63
3159,275.834731287,0.102,507.41,52,58,63,60,63
3160,276.212859369,,,52,58,63,60,63
3161,276.213879429,0.12,507.69,52,58,63,60,63
3162,276.202162788,,,52,58,63,60,63
3163,276.213035943,0.117,507.93,52,58,63,60,63
3164,276.214564296,0.116,508.05,52,58,63,60,63
3165,276.224408279,,,52,58,63,60,63
3166,276.223047085,0.114,508.26,52,58,63,60,63
3167,276.225510147,0.118,508.38,52,58,63,60,63
3168,276.209552232,0.111,508.49,52,58,63,60,63
3169,276.213115467,0.11,508.6,52,58,63,60,63
3170,276.208361756,0.142,508.74,52,58,63,60,63
3171,276.213879429,,,52,58,63,60,63
3172,276.207936072,,,52,58,63,60,63
3173,276.218886798,0.119,509.08,52,58,63,60,63
3174,276.223811066,,,52,58,63,60,63
3175,276.334764776,,,52,58,63,60,63
3176,278.214046958,0.14,509.45,52,58,63,60,63
3177,278.345036063,0.1,509.55,52,58,63,60,63
3178,278.370639752,0.143,509.7,52,58,63,60,63
3179,278.376277059,,,52,58,63,60,63
3180,278.360133872,0.119,509.91,52,58,63,60,63
3181,278.379873592,0.156,510.06,52,58,63,60,63
3182,278.386279692,0.098,510.16,52,58,63,60,63
3183,278.373730637,0.12,510.28,52,58,63,60,63
3184,278.357847206,0.133,510.41,52,58,63,60,63
3185,278.373973281,0.128,510.54,52,58,63,60,63
3186,278.370659196,,,52,58,63,60,63
3187,278.36835563,0.131,510.78,52,58,63,60,63
3188,278.36219242,0.108,510.89,52,58,63,60,63
3189,278.360133872,0.141,511.03,52,58,63,60,63
3190,278.343762497,0.11,511.14,52,58,63,60,63
3191,278.351179536,0.123,511.26,52,58,63,60,63
3192,278.369628257,,,52,58,63,60,63
3193,279.053810884,0.109,511.5,52,58,63,60,63
3194,279.892405285,0.102,511.6,52,58,63,60,63
3195,280.205023133,,,52,58,63,60,63
3196,280.189027116,0.113,511.86,53,58,63,60,63
3197,280.165894741,0.11,511.97,53,58,63,60,63
3198,280.162986358,0.121,512.1,54,58,63,60,63
3199,280.192684753,,,55,58,63,60,63
3200,280.209274086,0.131,512.33,55,58,63,60,63
3201,280.208502978,0.131,512.46,55,58,63,60,63
3202,280.187286828,0.129,512.59,55,58,63,60,63
3203,280.163560293,0.101,512.69,55,58,63,60,63
3204,280.184004711,0.124,512.81,55,58,63,60,63
3205,280.195195969,0.119,512.93,55,58,63,60,63
3206,280.218329993,0.131,513.06,55,58,63,60,63
3207,280.174553627,0.109,513.17,55,58,63,60,63
3208,280.183431211,0.092,513.26,55,58,63,60,63
3209,281.760083624,0.161,513.42,55,58,63,60,63
3210,281.958425453,0.131,513.56,55,58,63,60,63
3211,281.953445592,,,54,58,63,60,63
3212,281.946336206,0.126,513.8,54,58,63,60,63
3213,281.95421927,0.104,513.9,54,58,63,60,63
3214,281.959489198,0.128,514.03,54,58,63,60,63
3215,281.953927733,0.113,514.14,54,58,63,60,63
3216,281.940629036,0.118,514.26,54,58,63,60,63
3217,281.945756634,,,54,58,63,60,63
3218,281.954073211,0.096,514.49,54,58,63,60,63
3219,281.961665167,0.13,514.62,54,58,63,60,63
3220,281.953927733,0.119,514.74,54,58,63,60,63
3221,281.928104099,0.094,514.84,53,58,63,60,63
3222,282.65934055,0.178,515.01,53,58,63,60,63
3223,283.397585381,0.103,515.12,53,58,63,60,63
3224,283.597397202,0.107,515.22,53,58,63,60,63
3225,283.574886795,0.151,515.37,53,58,63,60,63
3226,283.591963548,0.093,515.47,53,58,63,60,63
3227,283.598363403,0.103,515.57,53,58,63,60,63
3228,283.581872658,,,52,58,63,60,63
3229,291.110535879,0.11,515.82,52,58,63,60,63
3230,283.570816171,0.139,515.96,52,58,63,60,63
3231,283.57848508,0.104,516.06,53,58,63,60,63
3232,283.585659174,0.112,516.17,53,58,63,60,63
3233,283.600691967,,,53,58,63,60,63
3234,283.57100581,0.124,516.44,52,58,63,60,63
3235,283.573239374,,,52,58,63,60,63
3236,290.564228528,0.13,516.68,52,58,63,60,63
3237,283.594482492,0.122,516.8,52,58,63,60,63
3238,283.581590263,0.089,516.89,52,58,63,59,63
3239,283.584977522,,,52,58,63,58,63
3240,283.584977522,0.089,517.12,52,58,63,59,63
3241,283.579944636,0.141,517.26,52,58,63,59,63
3242,284.575826162,0.122,517.38,52,58,63,59,63
3243,285.175192862,0.158,517.54,52,58,63,59,63
3244,285.16965,0.104,517.65,52,58,63,59,63
3245,285.173543156,0.11,517.76,52,58,63,59,63
3246,285.174367749,0.122,517.88,53,58,63,59,63
3247,285.183711142,0.099,517.98,53,58,63,59,63
3248,285.174367749,0.14,518.12,53,58,63,59,63
3249,285.160306566,,,53,58,63,59,63
3250,285.168047139,0.108,518.34,53,58,63,59,63
3251,285.181329571,0.155,518.49,53,58,63,59,63
3252,285.185177842,0.101,518.59,53,58,63,59,63
3253,285.171161763,0.12,518.71,53,58,63,59,63
3254,285.183711142,0.109,518.82,53,58,63,59,63
3255,285.16965,0.124,518.95,53,58,63,59,63
3256,285.181329571,0.13,519.08,53,58,63,59,63
3257,285.183711142,0.122,519.2,53,58,63,59,63
3258,285.181329571,0.133,519.33,53,58,63,59,63
3259,285.175833739,0.107,519.44,53,58,63,59,63
3260,285.184310852,,,53,58,63,59,63
3261,286.047428181,0.167,519.7,53,58,63,59,63
3262,286.660852753,0.167,519.7,53,58,63,59,63
3263,286.897459034,,,53,58,63,59,63
3264,286.896686326,0.105,519.96,53,58,63,59,63
3265,286.926358651,0.105,520.06,53,58,63,59,63
3266,286.861538203,0.089,520.15,54,58,63,59,63
3267,286.910737005,0.142,520.3,55,58,63,59,63
3268,286.91620452,0.09,520.39,55,58,63,59,63
3269,286.898244019,0.139,520.52,55,58,63,59,63
3270,286.896686326,0.12,520.64,55,58,63,59,63
3271,286.888094309,0.123,520.77,55,58,63,59,63
3272,286.896686326,0.11,520.88,55,58,63,59,63
3273,286.91620452,,,55,58,63,59,63
3274,286.896686326,,,55,58,63,59,63
3275,286.916985599,0.106,521.15,55,58,63,59,63
3276,287.340408194,0.082,521.23,55,58,63,59,63
3277,288.903653852,0.121,521.35,55,58,63,59,63
3278,288.934040784,0.14,521.49,55,58,63,59,63
3279,288.927047001,,,55,58,63,59,63
3280,288.913905474,0.136,521.73,54,58,63,59,63
3281,288.923250162,0.121,521.85,54,58,63,59,63
3282,288.909079823,0.092,521.95,54,58,63,59,63
3283,288.920776479,0.139,522.09,54,58,63,59,63
3284,288.901363555,0.113,522.2,54,58,63,59,63
