x,y,angle,ID,dt,T,obj0,rssi0,obj1,rssi1,obj2,rssi2,obj3,rssi3,obj4,rssi4
-176.14,-39.907,180,1,0.094,603.39,-4,-7,4,63,1,57,0,54,2,63
-176.15,-39.932,180,1,0.129,603.52,4,63,3,60,1,57,0,54,2,63
-176.14,-39.932,180,1,0.105,603.62,-4,33,2,63,4,63,3,60,1,57
-176.15,-39.919,180,1,0.125,603.75,0,54,2,63,4,63,3,60,1,57
-176.14,-39.93,180,1,0.157,603.91,0,54,2,63,4,63,3,60,1,57
-176.14,-39.917,180,1,0.094,604,0,54,1,57,2,63,4,63,3,60
-176.15,-39.912,180,1,0.141,604.14,1,57,0,54,2,63,4,63,3,60
-176.15,-39.893,180,1,0.101,604.24,1,57,0,54,2,63,4,63,3,60
-176.19,-40.755,180,1,0.151,604.39,-8,6,1,57,0,54,2,63,4,62
-176.2,-41.643,180,1,0.09,604.48,0,54,2,62,4,62,3,61,1,57
-176.26,-42.066,-174.29,1,0.123,604.61,4,63,1,57,0,55,2,62,4,64
-176.29,-42.073,180,1,0.13,604.74,0,55,2,62,3,61,4,64,1,57
-176.27,-42.063,180,1,0.128,604.86,0,55,2,62,3,61,4,64,1,57
-176.28,-42.07,-174.29,1,0.099,604.96,1,57,0,53,2,62,4,64,3,61
-176.27,-42.067,-174.29,1,0.139,605.1,0,53,2,63,4,64,3,61,1,57
-176.28,-42.07,180,1,0.108,605.21,3,61,4,64,1,57,0,53,2,63
-176.28,-42.059,180,1,0.12,605.33,0,53,4,64,3,61,2,63,3,61
-176.25,-42.046,180,1,0.116,605.45,3,61,4,64,0,53,1,57,2,63
-176.26,-42.058,180,1,0.144,605.59,-38,-30,1,57,0,53,2,63,4,64
-176.25,-42.049,-174.29,1,0.103,605.69,-8,6,3,61,1,57,0,53,2,63
-176.27,-42.05,180,1,0.148,605.84,4,64,3,61,1,57,0,53,2,63
-176.26,-42.068,180,1,0.092,605.93,0,53,2,63,3,61,4,64,1,57
-176.27,-42.047,-174.29,1,0.133,606.07,2,63,3,61,4,64,1,57,0,53
-176.26,-42.049,180,1,0.11,606.18,4,64,1,57,0,53,2,63,3,61
-176.29,-42.096,-174.29,1,0.121,606.3,4,64,0,53,1,57,2,63,4,64
-176.27,-42.062,-174.29,1,0.107,606.4,-35,-43,0,53,1,57,0,53,2,63
-176.28,-42.059,180,1,0.135,606.54,0,53,2,63,3,61,4,64,1,57
-176.28,-42.07,-174.29,1,0.132,606.67,2,63,4,64,3,61,1,57,0,52
-176.27,-42.061,180,1,0.116,606.79,0,52,2,63,4,64,3,61,1,57
-176.25,-42.056,-174.29,1,0.134,606.92,0,52,2,63,3,60,4,64,1,57
-176.28,-42.436,180,1,0.1,607.02,1,57,0,52,2,63,4,64,3,60
-176.33,-43.561,180,1,0.143,607.16,4,64,1,57,0,52,2,63,4,64
-176.37,-44.378,180,1,0.091,607.25,4,64,3,60,1,57,0,52,2,63
-176.35,-44.468,-174.29,1,0.146,607.4,4,64,3,60,1,57,0,52,2,63
-176.36,-44.461,-174.29,1,0.099,607.5,1,57,0,52,2,63,4,64,3,60
-176.35,-44.467,-174.29,1,0.12,607.62,2,63,4,64,0,52,1,57,2,63
-176.36,-44.478,180,1,0.129,607.75,2,63,4,64,3,60,1,57,0,52
-176.35,-44.468,-174.29,1,0.146,607.89,2,63,4,64,3,60,0,52,1,57
-176.37,-44.482,180,1,0.099,607.99,4,64,3,60,1,57,0,52,2,63
-176.36,-44.465,180,1,0.109,608.1,3,60,1,57,0,52,2,63,4,64
-176.35,-44.467,180,1,0.11,608.21,4,64,3,61,0,53,1,57,2,63
-176.34,-44.472,-174.29,1,0.138,608.35,3,61,4,64,1,57,0,52,2,63
-176.39,-44.484,180,1,0.106,608.46,0,52,2,63,4,64,3,61,1,57
-176.36,-44.473,180,1,0.134,608.59,2,63,3,61,4,64,1,57,0,52
-176.39,-44.487,180,1,0.104,608.69,3,61,4,64,1,57,0,52,2,63
-176.37,-44.471,180,1,0.109,608.8,3,61,1,57,0,52,2,63,4,64
-176.37,-44.471,180,1,0.116,608.92,2,63,4,64,3,61,1,57,0,52
-176.37,-44.47,-174.29,1,0.133,609.05,3,61,4,64,0,52,1,57,2,63
-176.38,-44.476,-174.29,1,0.109,609.16,3,61,4,64,1,57,0,52,2,63
-176.39,-44.479,180,1,0.154,609.32,3,61,1,57,0,52,2,63,4,64
-176.36,-44.471,180,1,0.103,609.42,-7,-4,2,63,4,64,3,61,1,57
-176.37,-44.483,-174.29,1,0.119,609.54,1,57,0,51,2,63,4,64,3,61
-176.36,-44.484,180,1,0.144,609.68,3,61,1,57,0,51,2,63,4,64
-176.45,-45.371,180,1,0.091,609.77,4,64,3,61,0,51,1,57,2,63
-176.49,-46.077,180,1,0.139,609.91,4,64,3,61,0,51,1,57,2,63
-176.48,-46.253,180,1,0.102,610.01,4,64,3,61,0,51,1,57,2,63
-176.5,-46.26,180,1,0.151,610.16,3,61,4,64,1,57,0,51,4,64
-176.51,-46.251,180,1,0.102,610.27,4,64,1,57,0,52,2,63,4,64
-176.5,-46.246,180,1,0.114,610.38,0,52,2,63,3,61,4,64,0,52
-176.46,-46.239,180,1,0.121,610.5,1,57,0,52,2,63,4,64,3,61
-176.47,-46.249,180,1,0.136,610.64,0,52,1,57,2,63,4,64,3,61
-176.48,-46.245,180,1,0.108,610.75,4,64,3,61,1,57,0,52,2,63
-176.51,-46.256,180,1,0.129,610.87,3,61,0,52,1,57,2,63,3,61
-176.49,-46.258,180,1,0.11,610.98,1,57,2,63,3,61,4,64,1,57
-176.5,-46.248,180,1,0.117,611.1,-4,3,1,57,0,52,2,63,4,64
-176.47,-46.238,180,1,0.13,611.23,1,57,0,52,2,63,4,64,3,61
-176.49,-46.258,180,1,0.111,611.34,4,64,3,61,0,52,1,57,2,63
-176.49,-46.249,180,1,0.136,611.48,3,61,1,57,0,52,2,63,4,64
-176.49,-46.255,180,1,0.109,611.59,0,-388,3,61,1,57,0,52,4,64
-176.48,-46.224,180,1,0.136,611.72,3,61,4,64,1,57,0,52,2,63
-176.46,-46.234,180,1,0.104,611.83,0,52,1,57,2,63,4,64,3,61
-176.48,-46.252,180,1,0.118,611.95,0,52,2,63,3,61,4,64,1,57
-176.48,-46.232,180,1,0.111,612.06,-4,33,3,61,1,57,0,52,2,63
-176.48,-46.258,180,1,0.122,612.18,0,52,2,63,4,64,3,61,0,52
-176.48,-46.229,180,1,0.132,612.31,2,63,4,64,3,61,1,57,0,52
-176.5,-46.616,180,1,0.112,612.42,1,57,0,52,4,64,3,61,0,52
-176.61,-47.422,180,1,0.14,612.56,2,63,4,64,3,61,0,52,1,57
-176.67,-47.871,180,1,0.112,612.67,4,64,3,61,1,57,0,52,2,63
-176.66,-47.939,180,1,0.111,612.79,0,52,2,63,3,61,4,63,1,57
-176.66,-47.909,180,1,0.135,612.92,0,52,4,63,3,61,2,63,0,52
-176.67,-47.935,180,1,0.1,613.02,0,52,1,57,2,63,4,63,3,61
-176.66,-47.908,180,1,0.134,613.15,0,52,2,63,4,63,3,61,1,57
-176.63,-47.923,180,1,0.118,613.27,4,63,3,61,0,52,1,57,2,63
-176.67,-47.918,180,1,0.121,613.39,2,63,4,63,3,61,1,57,0,52
-176.67,-47.935,180,1,0.142,613.54,2,63,4,63,3,61,1,57,0,52
-176.66,-47.948,180,1,0.101,613.64,3,61,1,57,0,52,2,63,4,63
-176.67,-47.918,180,1,0.115,613.75,1,57,2,63,4,63,3,61,0,52
-176.65,-47.94,180,1,0.126,613.88,3,61,1,57,0,52,2,63,4,63
-176.68,-47.93,180,1,0.124,614,0,52,1,57,2,63,4,63,3,61
-176.65,-47.938,180,1,0.11,614.11,4,63,3,61,1,57,0,52,2,63
-176.64,-47.919,180,1,0.13,614.24,1,57,0,52,2,63,4,63,3,61
-176.64,-47.906,180,1,0.128,614.37,2,63,3,61,4,63,0,52,1,57
-176.66,-47.922,180,1,0.117,614.49,2,63,4,63,3,61,0,52,1,57
-176.64,-47.934,180,1,0.1,614.59,1,57,2,63,4,63,3,61,1,57
-176.63,-47.911,180,1,0.141,614.73,1,57,0,52,2,63,4,63,3,61
-176.66,-47.91,180,1,0.091,614.82,4,63,3,61,1,57,0,52,2,63
-176.64,-47.927,180,1,0.13,614.95,-35,-43,4,63,3,61,1,57,0,52
-176.64,-48.028,180,1,0.147,615.1,4,63,3,61,0,52,1,57,2,63
-176.69,-49.091,180,1,0.105,615.2,3,61,0,52,1,57,2,63,3,61
-176.77,-50.122,180,1,0.112,615.31,-4,63,0,52,2,63,4,63,3,61
-176.76,-50.439,180,1,0.115,615.43,2,63,4,63,3,61,0,52,1,57
-176.75,-50.414,180,1,0.12,615.55,1,57,0,52,2,63,4,63,3,61
-176.74,-50.426,180,1,0.13,615.68,2,63,4,63,3,61,1,57,0,52
-176.73,-50.458,180,1,0.118,615.8,0,52,1,57,2,63,3,61,4,63
-176.76,-50.446,180,1,0.131,615.93,1,57,2,63,4,63,3,61,0,52
-176.74,-50.43,180,1,0.117,616.04,3,61,1,57,0,52,2,63,4,63
-176.72,-50.463,180,1,0.125,616.17,0,52,2,63,4,63,3,61,1,57
-176.77,-50.417,180,1,0.127,616.3,0,52,2,63,3,61,4,63,1,57
-176.76,-50.406,180,1,0.093,616.39,3,61,4,63,0,52,1,57,2,63
-176.76,-50.431,180,1,0.129,616.52,2,63,4,63,3,61,0,52,1,57
-176.76,-50.405,180,1,0.136,616.65,-4,23,3,61,1,57,0,52,2,63
-176.77,-50.43,180,1,0.108,616.76,0,52,2,63,3,61,4,63,1,57
-176.76,-50.418,180,1,0.137,616.9,2,63,3,61,4,63,1,57,0,52
-176.76,-50.41,180,1,0.106,617,1,57,2,63,4,63,3,61,0,52
-176.76,-50.405,180,1,0.146,617.15,0,52,2,63,3,61,4,63,1,57
-176.76,-50.418,180,1,0.094,617.24,4,63,3,61,1,57,0,52,2,63
-176.75,-50.402,180,1,0.123,617.37,3,61,4,63,1,57,0,52,2,63
-176.74,-50.401,180,1,0.104,617.47,0,52,2,63,3,61,4,63,1,57
-176.76,-50.412,180,1,0.133,617.6,-8,6,3,61,1,57,0,52,2,63
-176.77,-50.409,180,1,0.119,617.72,1,57,2,63,4,63,3,61,1,57
-176.82,-51.144,180,1,0.131,617.85,0,52,2,63,3,61,4,63,1,57
-176.89,-52.043,-174.29,1,0.1,617.95,0,52,1,57,2,63,4,63,3,61
-176.86,-52.661,-174.29,2,0.144,618.1,0,52,2,63,3,61,4,63,1,57
-176.88,-52.597,180,1,0.109,618.21,4,63,3,61,0,52,1,57,2,63
-176.88,-52.573,180,2,0.123,618.33,1,57,0,52,2,63,4,63,3,61
-176.89,-52.599,180,1,0.118,618.45,3,61,0,52,1,57,2,63,4,63
-176.89,-52.582,180,2,0.143,618.59,3,60,1,57,0,52,2,63,4,63
-176.83,-52.672,180,2,0.098,618.69,1,57,0,52,2,63,3,59,4,63
-176.91,-52.595,180,2,0.113,618.8,2,63,4,63,3,59,1,57,0,52
-176.91,-52.589,180,1,0.122,618.92,2,63,3,59,4,63,1,57,0,52
-176.89,-52.608,180,1,0.151,619.08,4,63,1,58,0,52,2,63,3,59
-176.86,-52.577,-174.29,1,0.121,619.2,-4,73,0,52,2,63,4,63,3,59
-176.88,-52.577,180,2,0.111,619.31,3,59,1,58,0,52,2,63,4,63
-176.88,-52.557,180,1,0.089,619.4,3,59,0,52,1,58,2,63,4,63
-176.9,-52.554,180,1,0.154,619.55,1,58,0,52,2,63,4,63,3,59
-176.89,-52.601,180,1,0.111,619.66,4,63,3,59,2,63,0,52,1,58
-176.91,-52.578,-174.29,2,0.119,619.78,1,58,2,63,3,59,4,63,1,58
-176.88,-52.594,180,1,0.141,619.92,2,63,4,63,3,59,0,52,1,58
-176.88,-52.565,180,2,0.109,620.03,3,-76,3,59,0,52,1,58,2,63
-176.89,-52.585,-174.29,1,0.113,620.14,3,59,0,52,1,58,2,63,4,63
-176.89,-52.589,180,2,0.11,620.25,1,58,2,63,4,63,3,59,0,52
-176.89,-52.579,180,2,0.121,620.37,4,63,3,59,0,52,1,58,2,63
-176.8,-52.708,-174.29,1,0.119,620.49,-4,13,1,58,2,63,4,63,3,59
-176.97,-53.869,180,2,0.123,620.62,0,52,1,58,4,63,2,63,4,63
-176.99,-54.872,180,2,0.09,620.71,3,59,0,52,1,58,2,63,3,59
-177.02,-55.053,180,2,0.151,620.86,2,63,4,63,3,59,1,58,0,52
-177,-55.049,180,2,0.129,620.99,4,63,3,59,1,58,0,52,2,63
-176.98,-55.05,180,2,0.111,621.1,3,59,0,52,1,58,2,63,4,63
-177,-55.035,180,2,0.113,621.21,2,63,4,63,3,59,0,53,1,58
-177,-55.055,180,3,0.13,621.34,-4,23,2,63,3,59,4,63,0,54
-176.99,-55.038,180,2,0.092,621.43,2,63,4,63,3,59,1,58,0,54
-177,-55.025,180,2,0.16,621.59,4,63,3,59,0,54,1,58,2,63
-176.99,-55.047,180,2,0.111,621.7,4,63,0,54,1,58,2,63,3,59
-177.04,-55.018,180,2,0.107,621.81,1,58,0,54,2,63,4,63,3,59
-177.01,-55.037,180,2,0.115,621.93,-4,23,3,59,0,54,1,58,2,63
-176.96,-55.035,180,2,0.129,622.05,1,58,2,63,3,59,4,63,1,58
-177.02,-55.046,180,2,0.134,622.19,4,63,3,59,1,58,0,54,2,63
-177.01,-55.066,180,2,0.119,622.31,1,58,2,63,4,63,3,59,0,54
-177,-55.006,180,2,0.13,622.44,1,58,2,63,4,63,3,59,1,58
-177,-55.046,180,2,0.102,622.54,4,63,1,58,0,54,2,63,4,63
-177.03,-55.04,180,2,0.128,622.67,3,59,0,54,1,58,2,63,4,63
-177.02,-55.03,180,2,0.104,622.77,2,63,4,63,3,59,0,54,1,58
-177,-55.039,180,2,0.128,622.9,3,59,0,54,1,58,2,63,4,63
-177.01,-55.017,180,2,0.124,623.02,2,63,4,63,3,59,1,58,0,54
-177,-55.037,180,3,0.131,623.15,-4,23,4,63,3,59,0,54,1,58
-177.07,-55.728,180,2,0.099,623.25,0,54,1,58,2,63,4,63,3,59
-177.06,-56.709,180,2,0.132,623.39,2,63,3,59,0,54,1,58,2,63
-177.12,-57.078,180,1,0.132,623.52,0,54,1,58,2,63,4,63,3,59
-177.12,-57.072,180,1,0.121,623.64,0,54,1,58,2,63,4,63,3,59
-177.13,-57.046,180,2,0.099,623.74,4,63,3,59,1,58,0,54,2,63
-177.14,-57.082,180,1,0.132,623.87,4,63,0,55,1,58,2,63,4,63
-177.16,-57.04,180,1,0.106,623.98,2,63,3,59,4,63,1,58,0,57
-177.12,-57.057,180,1,0.136,624.11,4,63,0,57,1,58,2,63,4,63
-177.15,-57.033,180,1,0.12,624.23,4,63,3,59,1,58,0,57,2,63
-177.13,-57.067,180,1,0.09,624.32,4,63,3,59,1,58,0,58,2,63
-177.13,-57.054,180,1,0.153,624.47,1,58,2,63,4,63,3,59,1,58
-177.12,-57.069,180,1,0.13,624.6,3,59,4,63,0,58,1,58,2,63
-177.11,-57.054,180,1,0.119,624.72,4,63,3,59,1,58,0,58,4,63
-177.15,-57.059,180,1,0.102,624.83,3,59,1,58,0,58,2,63,4,63
-177.13,-57.093,180,1,0.109,624.93,-4,23,3,59,0,58,1,58,4,63
-177.14,-57.077,180,1,0.141,625.08,3,59,1,58,0,58,2,63,4,63
-177.13,-57.063,180,1,0.112,625.19,1,58,0,58,2,63,4,63,3,59
-177.15,-57.047,180,1,0.107,625.29,4,63,3,59,1,58,0,58,4,63
-177.14,-57.062,180,1,0.134,625.43,1,58,2,63,4,63,3,59,1,58
-177.13,-57.044,174.29,1,0.131,625.56,2,63,4,63,3,59,0,58,1,58
-177.1,-57.062,180,1,0.111,625.67,2,63,3,59,0,58,1,58,2,63
-177.12,-57.058,180,1,0.112,625.78,2,63,4,63,3,59,0,58,1,58
-177.12,-57.351,180,1,0.14,625.92,3,59,0,58,1,58,2,63,4,63
-177.24,-58.559,180,1,0.121,626.04,0,58,1,58,2,63,4,63,3,59
-177.3,-59.272,180,1,0.112,626.16,1,58,2,63,4,63,3,59,0,59
-177.29,-59.508,180,1,0.109,626.26,-7,-4,1,58,2,63,4,63,3,59
-177.28,-59.487,180,1,0.141,626.41,1,58,2,63,4,63,3,59,0,59
-177.3,-59.503,180,1,0.112,626.52,-4,73,1,58,2,63,4,63,3,59
-177.28,-59.479,180,1,0.14,626.66,1,58,0,57,2,63,4,63,3,59
-177.25,-59.47,180,1,0.102,626.76,2,63,3,59,4,63,0,56,1,58
-177.3,-59.5,180,1,0.121,626.88,4,63,3,59,1,58,0,56,4,63
-76.533,-143.22,-158.2,1,0.121,626.88,-4,23,3,59,0,56,1,58,2,63
-177.3,-59.464,180,1,0.155,627.03,4,63,3,59,0,56,1,58,2,63
-177.29,-59.492,180,1,0.105,627.14,2,63,4,63,3,59,0,56,1,58
-177.3,-59.463,180,1,0.092,627.23,0,56,2,63,4,63,3,59,1,58
-177.29,-59.479,180,1,0.142,627.37,1,58,0,56,2,63,3,59,4,63
-177.31,-59.456,180,1,0.087,627.46,2,63,0,56,1,58,2,63,4,63
-177.31,-59.467,180,1,0.143,627.6,0,56,1,58,2,63,4,63,3,59
-177.29,-59.51,180,1,0.111,627.72,4,63,3,59,0,56,1,58,2,63
-177.28,-59.488,180,1,0.131,627.85,0,56,1,58,2,63,3,59,4,63
-177.29,-59.488,180,1,0.121,627.97,1,58,2,63,3,59,4,63,0,56
-177.29,-59.51,180,2,0.108,628.08,2,63,4,63,3,59,0,56,1,58
-177.27,-59.475,180,1,0.113,628.19,1,58,2,63,4,63,3,59,0,56
-177.31,-59.465,180,1,0.143,628.33,3,59,0,56,1,58,2,63,3,59
-177.28,-59.486,180,1,0.129,628.46,-38,-30,2,63,4,63,3,59,0,56
-177.28,-59.465,180,1,0.123,628.58,4,63,3,59,1,58,2,63,4,63
-177.36,-60.498,180,1,0.131,628.71,0,56,1,58,2,63,4,63,3,59
-177.44,-61.605,-174.29,1,0.109,628.82,2,63,0,56,1,58,2,63,4,63
-177.48,-62.026,180,1,0.089,628.91,5,-388,2,63,3,59,4,63,0,56
-177.47,-62.065,180,1,0.122,629.03,-7,26,0,56,1,58,2,63,3,59
-177.45,-62.082,180,1,0.13,629.16,-4,53,1,58,2,63,3,59,4,63
-177.48,-62.045,180,1,0.113,629.28,4,63,3,59,0,56,1,58,2,63
-177.46,-62.076,180,1,0.131,629.41,-38,-30,1,58,2,63,4,63,3,59
-177.47,-62.065,180,1,0.121,629.53,2,63,3,59,4,63,0,56,1,58
-177.47,-62.08,180,1,0.119,629.65,3,59,4,63,0,56,1,58,2,63
-177.49,-62.036,180,1,0.112,629.76,1,58,2,63,4,63,3,59,0,56
-177.46,-62.054,180,1,0.13,629.89,2,63,4,63,3,59,0,56,1,58
-177.49,-62.049,180,1,0.11,630,3,59,0,56,1,58,2,63,4,63
-177.46,-62.06,180,1,0.122,630.12,1,58,0,56,2,63,4,63,3,59
-177.47,-62.049,180,1,0.111,630.23,0,56,1,58,2,63,4,63,3,59
-177.47,-62.055,180,1,0.153,630.39,0,56,1,58,2,63,4,63,3,59
-177.47,-62.062,180,1,0.1,630.49,5,-388,2,63,3,59,4,63,0,56
-177.5,-62.041,180,1,0.105,630.59,4,63,0,56,1,58,2,63,4,63
-177.44,-62.063,180,1,0.133,630.72,-4,83,0,56,1,58,2,63,3,59
-177.45,-62.056,180,1,0.102,630.83,2,63,4,63,3,59,0,56,1,58
-177.46,-62.058,180,1,0.133,630.96,3,59,0,56,1,58,2,63,4,63
-177.46,-62.061,180,1,0.121,631.08,1,58,2,63,4,63,3,59,0,56
-177.49,-62.05,180,1,0.119,631.2,4,63,3,59,0,56,1,58,2,63
-177.47,-62.426,180,2,0.122,631.32,4,63,3,59,2,63,0,56,1,58
-177.47,-63.582,-174.29,1,0.14,631.46,-35,-43,3,59,0,56,1,58,2,63
-177.55,-64.388,180,2,0.113,631.57,2,63,4,63,3,59,0,56,1,58
-177.55,-64.479,180,1,0.141,631.72,2,63,4,63,3,59,0,56,1,58
-177.55,-64.462,180,2,0.099,631.81,3,59,0,56,1,58,2,63,4,63
-177.51,-64.484,180,2,0.123,631.94,0,57,1,58,2,63,4,63,3,59
-177.54,-64.464,180,2,0.108,632.05,2,63,4,63,3,59,0,58,1,58
-177.51,-64.479,180,1,0.122,632.17,4,63,3,59,0,59,1,58,2,63
-177.52,-64.464,180,1,0.11,632.28,4,63,2,63,4,63,3,59,1,58
-177.55,-64.446,180,1,0.132,632.41,2,63,4,63,3,59,1,58,0,62
-177.52,-64.472,180,1,0.11,632.52,3,59,0,62,1,58,2,63,4,63
-177.54,-64.443,180,1,0.121,632.64,1,58,0,62,2,63,4,63,3,59
-76.719,-143.2,26.565,1,0.121,632.64,1,58,2,63,4,63,3,59,0,62
-177.54,-64.453,180,1,0.162,632.8,1,58,2,63,4,63,3,59,0,62
-177.53,-64.469,180,1,0.111,632.91,-4,13,1,58,2,63,4,63,3,59
-177.53,-64.473,180,1,0.087,633,4,63,3,59,0,62,1,58,2,63
-177.53,-64.427,180,1,0.133,633.13,4,63,0,62,1,58,2,63,4,63
-177.54,-64.454,180,1,0.112,633.25,3,59,0,62,1,58,2,63,4,63
-177.51,-64.46,180,1,0.148,633.39,0,62,2,63,4,63,3,59,0,62
-177.55,-64.465,180,2,0.111,633.5,0,62,1,58,2,63,3,59,4,63
-177.54,-64.485,180,1,0.103,633.61,1,58,2,63,4,63,3,59,1,58
-177.54,-64.477,180,2,0.11,633.72,3,59,0,62,1,58,2,63,4,63
-177.52,-64.475,180,1,0.132,633.85,2,63,4,63,3,59,0,62,1,58
-177.52,-64.51,180,1,0.129,633.98,4,63,3,59,0,62,1,58,2,63
-177.51,-65.598,180,2,0.11,634.09,-4,83,0,62,1,58,2,63,4,63
-177.61,-66.654,-174.29,2,0.112,634.2,3,59,0,62,1,58,2,63,4,63
-177.65,-66.956,180,2,0.151,634.35,1,58,2,63,4,63,3,59,0,62
-177.65,-66.977,180,2,0.122,634.47,-4,23,4,63,0,62,1,58,3,59
-177.65,-66.982,180,2,0.159,634.63,4,63,2,63,3,59,0,61,1,58
-177.66,-66.975,180,2,0.1,634.73,2,63,4,63,3,59,0,60,2,63
-177.68,-66.985,180,2,0.1,634.83,4,63,3,59,0,59,1,58,2,63
-177.66,-66.962,180,2,0.115,634.95,0,58,1,58,2,63,4,63,3,59
-177.64,-66.979,180,2,0.119,635.07,2,63,4,63,3,59,0,58,1,58
-177.65,-66.959,180,2,0.118,635.18,1,58,0,58,2,63,4,63,3,59
-177.65,-66.97,180,2,0.083,635.27,0,57,1,58,2,63,4,63,3,59
-177.65,-66.982,180,2,0.149,635.42,1,58,0,57,2,63,4,63,3,59
-177.66,-66.975,180,2,0.103,635.52,-35,-43,0,56,1,58,2,63,4,63
-177.65,-66.995,180,2,0.14,635.66,3,59,0,56,1,58,2,63,4,63
-177.67,-66.975,180,2,0.101,635.76,-4,23,3,59,0,56,2,63,1,58
-177.67,-66.973,180,2,0.134,635.89,1,58,2,63,4,63,3,59,0,56
-177.65,-66.979,180,2,0.14,636.03,1,58,2,63,4,63,3,59,0,56
-177.66,-66.962,180,2,0.098,636.13,-4,23,4,63,3,59,0,56,1,58
-177.63,-67,180,2,0.112,636.24,1,58,0,56,4,63,2,63,3,59
-177.66,-66.962,180,2,0.131,636.38,1,58,2,63,4,63,3,59,0,56
-177.64,-66.991,180,2,0.11,636.49,-4,23,4,63,3,59,0,56,1,58
-177.66,-66.983,180,2,0.11,636.6,1,58,2,63,4,63,3,59,0,56
-177.66,-67.537,180,2,0.144,636.74,4,63,3,59,1,58,0,56,2,63
-177.76,-68.665,180,2,0.12,636.86,0,-388,4,63,2,63,3,59,0,56
-177.79,-69.264,180,2,0.132,636.99,1,58,2,63,4,63,3,59,0,56
-177.76,-69.322,180,2,0.1,637.09,4,63,3,59,1,58,0,56,4,63
-177.76,-69.305,180,2,0.121,637.21,1,58,2,63,4,63,3,59,0,56
-177.73,-69.329,180,2,0.13,637.34,1,58,0,56,2,63,4,63,3,59
-177.73,-69.341,180,2,0.092,637.43,3,58,1,58,0,54,2,63,4,63
-177.76,-69.297,180,2,0.142,637.58,0,54,1,58,2,63,4,63,3,58
-177.77,-69.34,180,2,0.109,637.69,3,-78,3,59,0,54,1,58,2,63
-177.77,-69.329,180,2,0.131,637.82,4,63,2,63,3,60,0,54,1,58
-177.79,-69.32,180,1,0.14,637.96,6,-388,0,54,1,58,2,63,4,63
-177.73,-69.34,180,2,0.121,638.08,0,54,1,58,4,63,3,60,2,63
-177.76,-69.31,180,2,0.107,638.18,0,53,1,58,2,63,4,63,3,60
-75.69,-142.92,-158.2,1,0.107,638.18,1,58,0,53,4,63,2,63,3,60
-177.77,-69.312,180,2,0.149,638.33,1,58,2,63,4,63,3,60,1,58
-177.75,-69.318,180,2,0.118,638.45,2,63,4,63,3,60,0,53,1,58
-177.77,-69.298,180,2,0.111,638.56,2,63,4,63,3,60,0,53,1,58
-177.75,-69.329,180,2,0.101,638.66,-8,6,1,58,0,53,2,63,4,63
-177.76,-69.309,180,2,0.12,638.78,2,63,4,63,3,60,0,53,1,58
-177.76,-69.294,180,2,0.128,638.91,3,60,0,53,1,58,4,63,2,63
-177.78,-69.322,180,2,0.126,639.04,3,60,0,53,1,58,4,63,2,63
-177.78,-69.305,180,2,0.098,639.13,1,58,2,63,4,63,3,60,0,53
-177.75,-69.336,180,1,0.123,639.26,3,60,1,58,0,53,4,63,2,63
-177.75,-69.434,180,2,0.129,639.39,0,53,1,58,4,63,2,63,3,60
-177.79,-70.356,180,2,0.111,639.5,4,63,3,60,0,53,1,58,2,63
-177.94,-71.375,180,1,0.131,639.63,-8,6,0,53,1,58,2,63,4,63
-177.94,-71.608,180,1,0.112,639.74,4,63,3,60,0,53,1,58,2,63
-177.93,-71.673,180,1,0.141,639.88,3,60,0,53,1,58,2,63,4,63
-177.91,-71.661,180,1,0.111,639.99,0,53,1,58,2,63,4,63,3,60
-177.96,-71.652,180,1,0.11,640.1,4,63,3,60,1,58,0,53,4,63
-177.91,-71.631,180,1,0.133,640.24,1,58,2,63,4,63,3,60,0,53
-177.93,-71.668,180,1,0.13,640.37,-4,73,0,53,4,63,3,60,2,63
-177.92,-71.661,180,1,0.091,640.46,1,58,2,63,4,63,3,60,1,58
-177.9,-71.636,180,1,0.109,640.57,-7,-4,1,58,2,63,4,63,3,60
-177.92,-71.654,180,1,0.138,640.7,4,63,3,60,0,53,1,58,2,63
-177.94,-71.591,180,1,0.134,640.84,-4,23,3,60,0,53,1,58,2,63
-177.96,-71.624,180,1,0.101,640.94,2,63,3,60,0,53,1,58,2,63
-177.94,-71.661,180,1,0.153,641.09,4,63,0,53,1,58,2,63,4,63
-177.95,-71.614,180,1,0.11,641.2,0,53,1,58,2,63,4,63,3,60
-177.94,-71.647,174.81,1,0.111,641.31,2,63,4,63,3,60,0,53,1,58
-177.96,-71.624,180,1,0.122,641.44,4,63,3,60,0,53,1,58,2,63
-177.92,-71.648,180,1,0.109,641.54,2,63,3,60,0,53,4,63,1,58
-177.97,-71.653,180,1,0.142,641.69,3,60,4,63,0,52,1,58,2,63
-177.94,-71.656,180,1,0.11,641.8,1,58,2,63,4,63,3,60,0,52
-177.94,-71.636,180,1,0.131,641.93,-4,13,1,58,2,63,4,63,3,60
-177.91,-71.659,180,1,0.09,642.02,0,52,1,58,2,63,4,63,3,60
-178.05,-72.239,180,1,0.151,642.17,1,58,2,63,3,60,4,63,0,52
-178.11,-73.022,180,2,0.113,642.28,2,63,4,63,3,60,0,52,1,58
-178.23,-73.44,180,1,0.108,642.39,0,52,1,58,2,63,3,60,0,52
-178.2,-73.441,180,1,0.131,642.52,3,60,0,52,1,58,2,63,4,63
