x,y,angle,ID,dt,T,obj0,rssi0,obj1,rssi1,obj2,rssi2,obj3,rssi3,obj4,rssi4
184.39,13.209,-172.87,1,0.115,219.79,2,59,3,58,1,54,4,58,2,59
183.11,13.079,-172.87,1,0.24,220.03,1,54,2,59,3,58,4,58,3,58
184.38,13.194,-172.87,1,0.416,220.44,2,59,3,58,1,54,4,58,3,58
184.39,13.225,-172.87,1,0.147,220.59,4,58,3,58,4,58,2,59,4,58
184.39,13.225,-172.87,1,0.333,220.92,4,58,2,59,3,58,1,54,4,58
184.31,14.33,-172.87,1,0.1,221.02,1,54,4,58,2,59,3,58,1,54
182.96,15.23,6.3402,1,0.11,221.13,5,-388,3,58,4,58,2,59,3,58
184.25,15.426,6.3402,1,0.11,221.24,3,58,1,54,4,58,2,59,3,58
184.29,15.402,6.3402,1,0.098,221.34,3,58,2,59,3,58,4,58,1,54
184.29,15.418,6.3402,1,0.099,221.44,3,58,1,54,4,58,2,59,3,58
184.27,15.418,6.3402,1,0.1,221.54,4,58,2,59,3,58,1,54,4,58
184.26,15.409,6.3402,1,0.103,221.64,3,58,1,54,4,58,2,59,3,58
184.27,15.416,6.3402,1,0.101,221.75,2,62,1,54,3,58,4,58,2,62
184.25,15.395,6.3402,1,0.11,221.86,2,64,1,54,3,58,4,58,2,64
184.27,15.426,6.3402,1,0.08,221.94,3,58,1,54,4,58,2,62,3,58
184.27,15.399,6.3402,1,0.174,222.11,1,54,4,58,2,61,3,58,1,54
184.25,15.426,7.125,1,0.089,222.2,-7,16,3,58,4,58,1,54,2,60
184.27,15.426,6.3402,1,0.141,222.34,1,54,4,58,2,60,3,58,1,54
184.25,15.426,6.3402,1,0.142,222.48,1,54,2,60,4,58,2,60,3,58
184.28,15.433,6.3402,1,0.11,222.59,1,54,4,58,2,60,3,58,1,54
184.28,15.406,6.3402,1,0.13,222.72,4,58,2,60,3,58,1,54,4,58
184.26,15.442,6.3402,1,0.131,222.85,4,58,2,60,3,58,4,58,1,54
184.27,15.426,6.3402,1,0.124,222.98,1,54,-4,73,-4,73,2,60,3,58
184.28,15.436,6.3402,1,0.116,223.09,3,58,1,54,4,58,2,60,3,58
184.27,15.395,6.3402,1,0.123,223.22,4,58,2,60,3,58,1,54,4,58
184.26,15.409,6.3402,1,0.139,223.35,1,54,4,58,2,59,3,58,4,58
184.21,15.797,-173.66,1,0.111,223.47,1,54,4,58,3,58,1,54,2,59
184.16,16.976,7.125,1,0.214,223.68,1,54,4,58,2,59,3,58,1,54
184.17,17.424,7.125,1,0.184,223.86,4,58,2,59,3,58,2,59,3,58
184.18,17.412,7.125,1,0.219,224.08,5,-388,2,59,3,58,1,54,4,58
184.15,17.426,7.125,1,0.113,224.2,1,54,4,58,2,59,3,58,1,54
184.16,17.398,7.125,1,0.111,224.31,3,58,1,54,4,58,2,59,1,54
184.16,17.414,7.125,1,0.267,224.57,3,58,1,54,2,59,3,58,1,54
184.15,17.41,7.125,1,0.158,224.73,4,58,2,59,3,58,1,54,2,59
184.18,17.412,7.125,1,0.177,224.91,3,58,1,54,4,58,2,59,3,58
184.16,17.393,7.125,1,0.121,225.03,4,58,2,59,3,58,1,54,4,58
184.15,17.426,7.125,1,0.143,225.17,4,58,3,58,4,58,2,59,3,58
184.17,17.397,7.125,1,0.145,225.32,4,58,2,59,3,58,1,54,4,58
184.15,17.426,7.125,1,0.102,225.42,2,59,1,54,4,58,3,58,1,54
184.16,17.398,7.125,1,0.296,225.72,2,59,1,54,4,58,3,58,4,58
184.16,17.414,7.125,1,0.228,225.94,1,54,4,58,2,59,3,58,1,54
184.17,17.429,7.125,1,0.109,226.05,2,59,3,58,0,-388,3,58,4,58
184.16,17.398,7.125,1,0.295,226.35,4,58,2,59,3,58,1,54,4,58
184.1,19.439,7.125,1,0.111,226.46,2,59,3,58,1,54,4,58,2,59
184.07,19.686,0,1,0.091,226.55,4,58,3,58,1,54,4,58,2,59
184.06,19.655,0,1,0.125,226.67,4,58,2,59,3,58,1,54,4,58
184.07,19.671,0,1,0.11,226.78,2,59,3,58,4,58,1,54,2,59
184.06,19.723,0,1,0.092,226.88,4,58,2,59,3,58,1,54,4,58
184.05,19.713,0,1,0.133,227.01,4,58,4,58,1,54,2,59,3,58
184.07,19.671,0,1,0.183,227.19,-4,33,3,58,4,58,2,59,3,58
184.08,19.685,0,1,0.1,227.29,1,54,2,59,3,58,4,58,2,59
184.05,19.648,0,1,0.101,227.39,3,58,1,54,4,58,2,59,3,58
184.07,19.706,0,1,0.099,227.49,2,59,3,58,1,54,4,58,2,59
184.06,19.64,7.125,1,0.112,227.6,4,58,2,59,3,58,1,54,4,58
184.07,19.706,0,1,0.109,227.71,2,59,3,58,1,54,4,58,2,59
184.07,19.664,0,1,0.132,227.85,3,58,4,58,1,54,2,59,3,58
184.05,19.701,0,1,0.132,227.98,3,58,1,54,4,58,2,59,3,58
184.07,19.664,0,1,0.121,228.1,1,54,-7,16,3,58,1,54,4,58
184.07,19.713,0,1,0.148,228.25,-4,83,3,58,1,54,4,58,2,59
184.06,19.672,0,1,0.129,228.38,1,54,4,58,2,59,3,58,1,54
184.08,19.7,0,1,0.105,228.48,1,54,2,59,3,58,1,54,4,58
184.08,19.647,0,1,0.13,228.61,-4,33,4,58,2,59,3,58,1,54
184.07,19.688,0,1,0.11,228.72,4,58,2,59,3,58,4,58,1,54
184.05,19.987,7.125,1,0.131,228.85,-7,26,1,54,4,58,2,59,3,58
183.97,21.216,7.125,1,0.14,228.99,-4,83,3,58,1,54,4,58,2,59
183.95,21.815,6.3402,1,0.112,229.1,3,58,1,54,4,58,2,59,3,58
183.93,21.809,6.3402,1,0.131,229.23,2,59,3,58,1,54,4,58,2,59
183.95,21.83,6.3402,1,0.11,229.34,3,58,1,54,4,58,2,59,3,58
183.95,21.791,6.3402,1,0.134,229.48,4,58,2,59,3,58,1,54,4,58
183.95,21.815,7.125,1,0.138,229.62,1,54,4,58,2,59,3,58,1,54
183.95,21.791,6.3402,1,0.111,229.73,4,58,2,59,3,58,1,54,4,58
183.95,21.815,6.3402,1,0.133,229.86,1,54,4,58,2,59,3,58,1,54
183.94,21.799,6.3402,1,0.11,229.97,4,58,2,59,3,58,1,54,4,58
183.95,21.83,6.3402,1,0.13,230.1,4,58,2,59,3,58,1,54,4,58
183.92,21.793,6.3402,1,0.122,230.22,1,54,4,58,2,59,3,58,1,54
183.95,21.815,7.125,1,0.15,230.37,1,54,4,58,2,59,2,59,3,58
183.93,21.815,6.3402,1,0.11,230.48,3,58,1,54,4,58,2,59,3,58
183.93,21.808,7.125,1,0.122,230.6,-7,26,1,54,4,58,2,59,3,58
183.96,21.807,6.3402,1,0.122,230.73,4,58,2,61,4,58,3,58,2,61
183.97,21.809,6.3402,1,0.14,230.87,2,63,3,58,1,54,4,58,2,62
183.94,21.836,6.3402,1,0.13,231,4,58,2,61,3,58,1,54,4,58
183.95,21.815,6.3402,1,0.111,231.11,3,58,1,54,4,58,2,60,3,58
183.97,21.825,6.3402,1,0.141,231.25,2,60,3,58,1,54,4,58,2,60
183.94,21.799,6.3402,1,0.113,231.36,-4,33,4,58,2,59,3,58,1,54
183.95,21.83,6.3402,1,0.1,231.46,8,-79,4,58,2,59,3,58,1,54
183.91,22.483,6.3402,1,0.159,231.62,-4,33,4,58,2,59,3,58,1,54
183.86,23.66,6.3402,1,0.083,231.7,3,58,1,54,4,58,2,59,3,58
183.82,23.756,6.3402,1,0.15,231.85,4,58,2,59,3,58,4,58,1,54
183.82,23.771,6.3402,1,0.14,231.99,1,54,4,58,2,59,3,58,1,54
183.83,23.77,6.3402,1,0.114,232.11,1,54,4,58,2,59,3,58,1,54
183.84,23.774,6.3402,1,0.119,232.23,4,58,2,59,3,58,1,54,4,58
183.82,23.756,6.3402,1,0.13,232.36,2,59,3,58,1,54,4,58,2,59
183.83,23.746,6.3402,1,0.133,232.49,2,59,3,58,1,54,4,58,2,59
183.84,23.76,6.3402,1,0.119,232.61,1,54,4,58,2,59,3,58,1,54
183.84,23.73,6.3402,1,0.141,232.75,-4,73,2,59,3,58,1,54,4,58
183.83,23.77,6.3402,1,0.132,232.88,1,54,4,58,2,59,3,58,1,54
183.84,23.76,6.3402,1,0.109,232.99,1,54,4,58,2,59,3,58,1,54
183.82,23.756,6.3402,1,0.123,233.11,1,54,4,58,2,59,3,58,1,54
183.82,23.783,6.3402,1,0.119,233.23,1,54,4,58,2,59,3,58,1,54
183.83,23.77,6.3402,1,0.122,233.35,1,55,4,58,2,59,3,58,1,55
183.83,23.77,6.3402,1,0.12,233.47,4,58,2,59,3,58,1,55,4,58
183.83,23.77,6.3402,1,0.13,233.6,-4,43,2,59,3,58,1,55,4,58
183.83,23.754,6.3402,1,0.122,233.73,-4,73,1,55,4,58,2,59,3,58
183.83,23.746,6.3402,1,0.14,233.87,1,55,4,58,2,59,3,58,1,55
183.84,23.752,6.3402,1,0.132,234,1,55,4,58,2,59,3,58,1,55
183.84,23.76,6.3402,1,0.121,234.12,1,55,4,58,2,59,3,58,1,55
183.79,23.908,6.3402,1,0.12,234.24,1,55,4,58,2,59,3,58,1,55
183.73,24.978,6.3402,1,0.386,234.63,4,58,2,59,3,58,1,55,4,58
183.68,25.614,6.3402,1,0.554,235.18,3,58,1,55,2,59,3,58,1,55
183.67,25.62,6.3402,1,0.276,235.46,1,55,4,58,2,59,3,58,1,55
183.68,25.594,6.3402,1,0.112,235.57,3,58,1,55,2,59,1,55,4,58
183.66,25.613,6.3402,1,0.217,235.78,4,58,2,59,3,58,1,55,4,58
183.67,25.62,6.3402,1,0.105,235.89,-4,83,3,58,1,55,4,58,2,59
183.66,25.601,6.3402,1,0.105,235.99,1,55,4,58,2,59,3,58,4,58
182.37,25.436,6.3402,1,0.258,236.25,-4,73,1,55,4,58,2,59,3,58
183.67,25.605,6.3402,1,0.108,236.36,3,58,2,59,3,58,1,55,4,58
183.69,25.622,6.3402,1,0.409,236.77,2,59,3,58,4,58,1,55,3,58
183.68,25.599,6.3402,1,0.643,237.41,4,58,2,59,3,58,1,55,-4,73
183.58,27.346,11.31,1,0.769,238.18,2,59,3,58,1,55,2,59,3,58
183.59,27.334,11.31,1,0.886,239.07,1,55,4,58,2,59,4,58,1,55
183.58,27.349,12.529,1,0.143,239.21,4,58,2,59,3,58,1,55,4,58
183.55,27.348,12.529,1,0.33,239.54,2,59,3,58,1,55,4,58,2,59
183.57,27.345,11.31,1,0.116,239.66,1,55,4,58,2,59,3,58,1,55
183.57,27.439,5.7106,1,0.1,239.76,-4,73,3,58,4,58,1,55,2,59
183.42,28.322,6.3402,1,0.1,239.86,4,58,1,55,2,59,3,58,1,55
183.39,29.206,11.31,1,0.102,239.96,1,55,2,59,4,58,2,59,3,58
183.37,29.28,6.3402,1,0.1,240.06,4,58,2,59,3,58,1,55,2,59
183.38,29.28,6.3402,1,0.12,240.18,8,-79,3,58,1,55,2,59,2,59
183.37,29.281,12.529,1,0.111,240.29,3,58,1,55,1,55,2,59,4,58
183.37,29.307,12.529,1,0.092,240.38,3,58,1,55,4,58,3,58,1,55
183.36,29.277,12.529,1,0.14,240.52,1,55,4,58,2,59,2,59,3,58
183.36,29.292,12.529,1,0.112,240.63,1,55,4,58,3,58,2,59,3,58
183.38,29.28,6.3402,1,0.119,240.75,1,55,4,58,2,59,3,58,1,55
183.37,29.265,12.529,1,0.131,240.88,4,58,3,58,1,55,2,59,4,58
183.37,29.265,12.529,1,0.131,241.01,-4,73,1,55,2,59,3,58,4,58
183.37,29.251,12.529,1,0.111,241.13,4,58,1,55,2,59,3,58,1,55
183.38,29.28,6.3402,1,0.123,241.25,3,58,1,55,4,58,2,59,1,55
183.37,29.266,6.3402,1,0.15,241.4,2,59,3,58,1,55,4,58,2,59
183.38,29.28,6.3402,1,0.111,241.51,2,59,3,58,1,55,4,58,2,59
183.38,29.27,6.3402,1,0.119,241.63,4,58,2,60,3,59,4,58,1,55
183.38,29.295,6.3402,1,0.111,241.74,3,59,4,58,1,55,2,60,3,59
183.37,29.265,6.3402,1,0.14,241.88,1,55,4,58,2,60,3,59,1,55
183.37,29.292,12.529,1,0.132,242.01,3,59,1,55,4,58,2,59,2,59
183.37,29.265,6.3402,1,0.121,242.13,4,58,2,59,3,59,1,55,4,58
183.38,29.264,12.529,1,0.101,242.23,2,58,1,55,4,58,3,59,2,58
183.36,29.771,11.31,1,0.152,242.39,2,58,4,58,2,58,3,57,1,55
183.2,30.959,11.31,1,0.13,242.52,3,57,1,55,4,58,2,58,3,57
183.15,31.359,5.7106,1,0.112,242.63,1,55,4,58,2,58,3,57,1,55
183.15,31.346,5.7106,1,0.13,242.76,2,58,3,57,1,55,4,58,2,58
183.14,31.355,5.7106,1,0.142,242.9,2,58,3,57,1,55,4,58,2,58
183.17,31.357,5.7106,1,0.12,243.02,-35,-43,1,55,4,58,2,58,2,58
183.13,31.368,5.7106,1,0.119,243.14,4,58,2,58,3,58,1,55,4,58
183.15,31.346,5.7106,1,0.112,243.25,2,58,3,58,1,55,4,58,2,58
183.15,31.34,5.7106,1,0.132,243.38,1,55,4,58,1,55,3,58,4,58
183.14,31.355,5.7106,1,0.141,243.52,4,58,2,59,3,58,4,58,1,55
183.15,31.359,5.7106,1,0.171,243.69,4,58,2,59,3,58,1,55,4,58
183.13,31.368,5.7106,1,0.119,243.81,1,55,4,58,2,59,3,58,1,55
183.15,31.353,5.7106,1,0.113,243.93,3,58,1,55,4,58,2,59,3,58
183.16,31.329,5.7106,1,0.109,244.04,-4,73,2,59,3,58,1,55,4,58
183.13,31.368,5.7106,1,0.101,244.14,3,58,1,55,4,58,2,59,3,58
183.14,31.355,5.7106,1,0.141,244.28,1,55,4,58,2,59,3,58,1,55
183.14,31.327,5.7106,1,0.091,244.37,4,58,2,60,3,58,1,55,4,58
183.14,31.359,5.7106,1,0.13,244.5,2,60,3,58,1,55,4,58,2,60
183.15,31.325,5.7106,1,0.132,244.63,4,58,2,60,3,58,1,55,1,55
183.17,31.357,5.7106,1,0.14,244.77,4,58,2,60,3,58,1,55,4,58
183.14,31.355,5.7106,1,0.092,244.86,-4,73,2,60,3,58,1,55,4,58
183.13,31.368,5.7106,1,0.162,245.02,1,55,4,58,2,60,3,58,1,55
183.08,32.231,11.31,1,0.111,245.14,1,55,4,58,2,60,3,58,1,55
182.99,33.278,12.529,1,0.117,245.25,2,60,3,58,4,58,2,60,3,58
183,33.465,11.31,1,0.152,245.4,4,58,2,60,3,58,1,55,4,58
183,33.467,11.31,1,0.103,245.51,4,58,2,60,3,58,1,55,4,58
182.99,33.48,11.31,1,0.121,245.63,3,58,1,55,4,58,2,60,3,58
183.02,33.438,11.31,1,0.141,245.77,3,58,4,58,1,55,2,60,3,58
183,33.439,12.529,1,0.118,245.89,3,58,1,55,4,58,2,60,3,58
182.99,33.424,11.31,1,0.122,246.01,4,58,2,60,3,58,1,55,4,58
183,33.45,11.31,1,0.142,246.15,3,58,1,55,4,58,2,60,3,58
183.01,33.424,11.31,1,0.102,246.25,4,58,2,60,3,58,1,55,4,58
182.99,33.482,11.31,1,0.14,246.39,3,58,1,55,4,58,2,60,3,58
183.01,33.418,11.31,1,0.139,246.53,2,60,3,58,1,55,4,58,2,60
183,33.462,11.31,1,0.11,246.64,5,-388,3,58,1,55,4,58,2,60
182.97,33.476,11.31,1,0.122,246.76,-4,73,2,60,3,58,4,58,1,55
183.01,33.438,11.31,1,0.112,246.88,2,60,3,58,1,55,4,58,2,60
182.97,33.42,11.31,1,0.129,247.01,1,55,4,58,2,60,3,58,1,55
183,33.404,12.529,1,0.142,247.15,4,58,3,58,1,55,4,58,2,60
183.01,33.477,11.31,1,0.102,247.25,1,55,4,58,2,60,3,58,1,55
183.02,33.433,12.529,1,0.141,247.39,4,58,1,55,2,60,3,58,1,55
182.99,33.429,11.31,1,0.118,247.51,1,55,4,58,2,60,3,58,1,55
182.97,33.449,11.31,1,0.121,247.63,4,58,2,60,3,58,1,55,4,58
182.96,33.782,5.7106,1,0.133,247.76,1,55,4,58,2,60,3,58,1,55
182.8,34.983,5.7106,1,0.15,247.91,4,58,2,61,3,58,1,55,4,58
182.79,35.622,5.7106,1,0.089,248,2,61,3,58,4,58,1,55,2,61
182.76,35.642,5.7106,1,0.133,248.13,2,61,3,58,4,58,1,55,2,61
182.78,35.62,5.7106,1,0.119,248.25,3,58,1,55,4,58,2,61,3,58
182.74,35.617,5.7106,1,0.134,248.39,4,58,2,61,3,58,1,55,4,58
182.75,35.63,5.7106,1,0.139,248.53,-4,73,2,61,3,58,1,55,4,58
182.77,35.628,5.7106,1,0.122,248.65,1,55,4,58,2,61,3,58,1,55
182.77,35.63,5.7106,1,0.108,248.76,3,58,1,55,4,58,2,61,3,58
182.76,35.633,5.7106,1,0.114,248.87,4,58,2,61,3,58,1,55,4,58
182.78,35.634,5.7106,2,0.139,249.01,4,58,2,61,3,58,1,55,4,58
182.77,35.649,5.7106,1,0.122,249.13,3,58,1,55,4,58,2,61,3,58
182.77,35.649,5.7106,1,0.141,249.27,4,58,3,58,2,61,3,58,1,55
182.75,35.63,5.7106,1,0.133,249.41,3,58,1,55,4,58,2,61,3,58
182.76,35.62,5.7106,1,0.108,249.51,0,-388,2,61,3,58,1,55,4,58
182.76,35.62,5.7106,1,0.141,249.65,4,58,2,61,3,58,1,55,4,58
182.75,35.63,5.7106,1,0.122,249.78,-4,43,4,58,2,61,3,58,1,55
182.74,35.639,5.7106,1,0.11,249.89,-38,-30,3,58,4,58,2,61,3,58
182.77,35.63,5.7106,1,0.151,250.04,2,61,3,58,1,55,4,58,2,61
182.76,35.634,5.7106,1,0.113,250.15,-4,73,2,61,3,58,1,55,4,58
182.76,35.62,5.7106,1,0.11,250.26,-7,36,2,61,3,58,1,55,4,58
182.76,35.62,5.7106,1,0.13,250.39,2,61,3,58,1,55,4,58,2,61
182.72,36.274,5.7106,1,0.156,250.55,-35,-43,1,55,0,-388,2,61,3,58
182.64,37.431,12.529,1,0.155,250.7,-8,5,4,58,2,61,3,58,1,55
182.58,37.572,6.3402,1,0.093,250.79,1,55,4,58,2,61,2,61,3,58
182.58,37.585,6.3402,1,0.109,250.9,-4,73,2,61,3,58,1,55,4,58
182.58,37.572,6.3402,1,0.102,251.01,4,58,2,61,1,55,3,58,1,55
182.58,37.558,6.3402,1,0.152,251.16,1,55,4,58,2,61,3,58,1,55
182.57,37.583,6.3402,1,0.118,251.28,1,55,4,58,2,61,3,58,1,55
182.58,37.558,6.3402,1,0.122,251.4,2,61,3,58,1,55,4,58,2,61
182.57,37.583,6.3402,1,0.142,251.54,1,55,4,58,2,61,3,58,1,55
182.57,37.583,6.3402,1,0.102,251.64,2,61,3,58,1,55,4,58,2,61
182.58,37.572,6.3402,1,0.099,251.74,2,61,3,58,1,55,4,58,2,61
182.59,37.56,6.3402,1,0.161,251.9,4,58,2,61,3,58,1,55,4,58
182.57,37.583,6.3402,1,0.111,252.01,1,55,4,58,2,61,3,58,1,55
182.57,37.569,6.3402,1,0.152,252.16,-4,3,3,58,1,55,4,58,2,61
182.58,37.571,6.3402,1,0.1,252.26,1,55,4,58,2,61,3,58,1,55
182.57,37.583,6.3402,1,0.141,252.41,1,55,4,58,2,61,3,58,1,55
182.6,37.568,6.3402,1,0.122,252.53,2,61,1,55,3,58,4,58,2,61
182.58,37.572,6.3402,1,0.141,252.67,1,55,4,58,2,61,3,58,1,55
182.58,37.572,6.3402,1,0.106,252.77,2,61,3,58,1,55,4,58,2,61
182.57,37.583,6.3402,1,0.141,252.92,4,58,2,61,1,55,3,58,4,58
182.58,37.558,6.3402,1,0.11,253.03,1,55,2,61,3,58,1,55,4,58
182.61,37.77,11.31,1,0.123,253.15,2,61,3,58,1,55,4,58,2,61
182.51,38.85,5.7106,1,0.13,253.28,1,55,2,61,3,58,1,55,4,58
182.36,39.615,11.31,1,0.11,253.39,2,61,3,58,1,55,4,58,2,61
182.34,39.651,11.31,1,0.133,253.52,-4,73,1,55,4,58,2,61,3,58
182.34,39.665,11.31,1,0.128,253.65,1,55,3,58,4,58,2,61,3,58
182.33,39.659,11.31,1,0.122,253.77,1,55,4,58,2,61,3,58,1,55
182.34,39.672,11.31,1,0.133,253.9,4,58,2,61,3,58,1,55,4,58
182.35,39.651,11.31,1,0.129,254.03,4,58,2,61,3,58,1,55,4,58
182.34,39.672,11.31,1,0.12,254.15,2,61,3,58,1,55,4,58,2,61
182.36,39.686,11.31,1,0.134,254.29,2,61,3,58,1,55,4,58,2,61
182.36,39.678,11.31,1,0.119,254.41,3,59,1,55,4,58,2,61,3,59
182.35,39.655,11.31,1,0.13,254.54,2,61,3,59,1,55,4,58,2,61
182.34,39.672,11.31,1,0.132,254.67,1,55,2,61,3,59,-4,73,3,59
182.35,39.675,11.31,1,0.15,254.82,-4,73,4,58,2,61,3,59,1,60
182.34,39.686,11.31,1,0.112,254.93,0,-388,1,59,2,61,3,59,2,61
182.35,39.683,11.31,1,0.195,255.13,-4,73,2,61,3,59,1,57,4,58
182.36,39.658,11.31,1,0.118,255.24,-7,16,1,57,2,61,3,59,1,57
182.34,39.665,11.31,1,0.141,255.38,4,58,2,61,3,59,2,61,3,59
182.34,39.672,11.31,1,0.14,255.52,1,57,4,58,2,61,1,57,2,61
182.34,39.658,11.31,1,0.157,255.68,2,61,3,59,5,-388,1,57,4,58
182.35,39.683,11.31,1,0.165,255.85,2,61,3,59,-4,73,3,59,1,57
182.35,39.661,11.31,1,0.166,256.01,3,59,1,57,4,58,2,61,3,59
182.31,40.277,11.31,1,0.122,256.13,2,61,4,58,1,57,2,61,3,59
182.22,41.318,6.3402,1,0.15,256.28,-7,26,2,61,3,59,1,57,4,58
182.26,41.586,12.529,1,0.144,256.43,3,59,2,61,1,57,2,61,4,58
182.21,41.598,12.529,1,0.217,256.65,4,58,1,57,3,59,4,58,2,61
182.24,41.588,12.529,1,0.111,256.76,1,57,4,58,2,61,3,59,1,57
182.23,41.551,12.529,1,0.101,256.86,3,59,4,58,3,59,4,58,3,59
182.23,41.572,12.529,1,0.177,257.03,4,58,3,59,3,59,1,57,4,58
182.24,41.558,12.529,1,0.153,257.19,2,61,3,59,1,57,2,61,3,59
182.24,41.561,12.529,1,0.144,257.33,4,58,2,61,3,59,1,57,4,58
182.23,41.551,12.529,1,0.102,257.43,-38,-30,2,61,3,59,1,57,4,58
182.24,41.56,12.529,1,0.123,257.56,4,58,2,61,3,59,8,-78,3,59
182.22,41.557,12.529,1,0.131,257.69,1,57,2,61,3,59,1,57,2,61
182.25,41.593,12.529,1,0.159,257.85,2,61,3,59,4,58,2,61,1,57
182.24,41.556,12.529,1,0.17,258.02,1,57,4,58,2,61,3,59,1,57
182.23,41.565,12.529,1,0.1,258.12,1,57,2,61,3,59,1,57,4,58
182.22,41.605,12.529,1,0.138,258.25,3,59,1,57,2,61,1,57,4,58
182.22,41.563,12.529,1,0.338,258.59,3,59,1,57,4,58,2,61,1,57
182.23,41.656,11.31,1,0.119,258.71,3,59,2,61,1,57,2,61,4,58
182.13,42.569,5.7106,1,0.206,258.92,1,57,3,59,3,59,1,57,4,58
181.99,43.39,5.7106,1,0.335,259.25,-4,63,2,61,4,58,1,57,-8,5
182.01,43.371,5.7106,1,1.19,260.44,1,57,4,58,2,61,3,59,4,58
181.99,43.384,11.31,1,0.419,260.86,2,61,4,58,3,59,2,61,4,58
181.99,43.357,5.7106,1,0.193,261.05,3,59,4,58,3,59,4,58,0,-388
181.99,43.37,5.7106,1,0.273,261.33,1,57,3,59,1,57,4,58,2,61
181.96,43.806,5.7106,1,0.114,261.44,3,59,4,58,2,61,1,57,3,59
181.83,44.969,11.31,1,0.1,261.54,2,61,3,59,4,58,1,57,2,61
181.8,45.321,12.529,1,0.1,261.64,4,58,3,59,2,61,1,57,4,58
181.81,45.309,12.529,1,0.093,261.73,4,58,3,59,3,59,1,57,4,58
181.8,45.321,12.529,1,0.098,261.83,2,61,3,59,1,57,4,58,2,61
181.81,45.308,12.529,1,0.101,261.93,1,57,2,60,2,60,3,59,1,57
181.81,45.308,12.529,1,0.102,262.04,2,60,3,59,1,57,4,58,2,60
181.81,45.308,12.529,1,0.142,262.18,4,58,2,60,1,57,4,58,2,60
181.81,45.308,12.529,1,0.11,262.29,1,57,4,58,2,60,3,59,1,57
181.8,45.321,12.529,1,0.151,262.44,3,59,1,57,4,58,2,60,3,59
181.81,45.342,12.529,1,0.108,262.55,4,58,2,60,3,59,1,57,4,58
181.81,45.326,11.31,1,0.102,262.65,-4,83,1,57,4,58,2,60,3,59
181.82,45.322,12.529,1,0.143,262.79,2,60,3,59,4,58,1,57,2,60
181.81,45.309,12.529,1,0.125,262.92,1,57,4,58,3,59,2,60,3,59
181.81,45.328,12.529,1,0.132,263.05,4,58,2,60,3,59,1,57,4,58
181.82,45.302,12.529,1,0.141,263.19,3,59,1,57,4,58,2,60,2,60
181.8,45.321,12.529,1,0.09,263.28,1,57,4,58,2,60,3,59,1,57
181.8,45.321,12.529,1,0.142,263.42,-4,83,1,57,4,58,2,60,3,59
181.8,45.321,12.529,1,0.109,263.53,2,61,3,59,1,57,4,58,2,61
181.81,45.308,12.529,1,0.151,263.68,-4,83,1,57,4,58,2,61,3,59
181.8,45.321,12.529,1,0.092,263.77,4,58,2,61,3,59,1,57,4,58
181.8,45.321,12.529,1,0.141,263.91,2,61,3,59,4,58,1,57,2,61
181.77,46.093,11.31,1,0.131,264.05,3,59,1,57,4,58,2,61,3,59
181.6,46.805,11.31,1,0.131,264.18,2,61,3,59,1,57,4,58,2,61
181.62,46.736,11.31,1,0.112,264.29,-4,83,1,57,4,58,2,61,3,59
181.63,46.794,11.31,1,0.129,264.42,3,59,1,56,4,58,2,61,3,59
181.62,46.766,11.31,1,0.12,264.54,1,56,4,58,2,61,3,59,1,56
181.63,46.774,11.31,1,0.13,264.67,4,58,2,61,3,59,1,56,4,58
181.62,46.762,11.31,1,0.133,264.8,4,58,2,61,3,59,1,56,4,58
181.62,46.749,11.31,1,0.119,264.92,5,-388,3,59,1,56,4,58,2,61
181.63,46.776,11.31,1,0.131,265.05,1,56,4,58,2,61,3,59,1,56
181.6,46.803,11.31,1,0.143,265.19,1,56,4,58,2,61,3,59,1,56
181.6,46.788,11.31,1,0.12,265.31,3,59,1,56,4,58,2,61,3,59
181.62,46.734,11.31,1,0.111,265.42,1,56,4,58,2,61,3,59,1,56
181.64,46.766,11.31,1,0.132,265.56,-4,83,1,56,4,58,2,61,3,59
181.63,46.745,11.31,1,0.11,265.67,4,58,2,62,3,59,1,56,4,58
181.6,46.787,11.31,1,0.14,265.81,2,62,3,59,1,56,4,59,2,62
181.64,46.748,11.31,1,0.13,265.94,-7,6,4,59,3,59,2,62,3,59
181.62,46.762,11.31,1,0.132,266.07,-4,83,2,62,3,59,1,56,4,59
181.61,46.781,11.31,1,0.101,266.17,4,59,2,62,3,59,1,56,4,59
181.6,46.777,11.31,1,0.122,266.29,3,59,3,59,4,59,1,56,2,62
181.62,46.771,11.31,1,0.13,266.42,4,59,2,62,1,56,4,59,3,59
181.63,46.738,11.31,1,0.141,266.56,4,59,2,62,3,59,1,56,4,59
181.59,46.947,5.7106,1,0.13,266.69,4,59,2,62,3,59,4,59,1,56
181.45,47.926,12.529,1,0.122,266.81,3,59,1,56,4,59,2,62,3,59
181.39,48.276,6.3402,1,0.102,266.92,4,59,2,62,3,59,1,56,4,59
181.4,48.278,6.3402,1,0.14,267.06,4,59,2,62,3,59,1,56,4,59
181.39,48.266,6.3402,1,0.122,267.18,3,59,1,56,4,59,2,62,3,59
181.42,48.278,6.3402,1,0.141,267.32,3,59,1,56,4,59,2,62,3,59
181.39,48.276,6.3402,1,0.118,267.44,4,59,2,62,3,59,1,56,4,59
