x,y,angle,ID,dt,T,obj0,rssi0,obj1,rssi1,obj2,rssi2,obj3,rssi3,obj4,rssi4
166.15,33.413,174.29,2,0.147,57.036,3,61,4,57,3,61,2,63,0,67
164.95,24.558,168.69,2,0.127,60.252,5,-77,4,57,2,63,3,61,1,55
164.95,24.545,168.69,2,0.131,60.753,-8,5,3,61,1,55,4,57,2,63
164.91,24.533,174.29,2,0.054,60.98,0,59,1,55,3,61,4,57,2,63
164.93,24.506,168.69,2,0.197,61.177,3,61,0,59,1,55,4,57,2,63
164.9,24.491,168.69,2,0.121,61.476,1,55,4,57,2,63,3,61,1,55
164,16.183,173.66,1,0.119,67.618,-38,-30,0,58,1,55,4,57,2,63
163.88,12.645,174.29,2,0.145,68.109,4,57,2,63,3,61,0,59,1,55
163.59,12.038,174.29,1,0.15,68.259,1,55,4,57,2,63,3,61,0,60
163.6,12.059,180,1,0.103,68.694,1,55,4,57,3,61,2,63,0,61
163.09,12.027,180,1,0.14,69.052,4,57,3,61,0,61,2,63,1,55
163.58,12.054,174.29,1,0.104,69.65,1,55,4,57,2,63,3,61,0,61
163.6,12.099,180,1,0.122,70.26,0,61,3,61,1,55,4,57,0,61
162.62,8.2689,168.69,1,0.105,70.726,2,-79,4,57,2,63,3,61,0,62
163.12,7.8137,174.29,1,0.193,70.919,1,55,4,57,2,63,3,61,0,62
163.14,7.7117,168.69,1,0.093,71.444,-8,6,0,62,1,55,4,57,3,61
163.11,7.6394,168.69,1,0.21,71.654,3,61,0,62,1,55,4,57,2,63
163.12,7.6699,168.69,1,0.051,71.806,-8,5,4,57,2,63,3,61,0,62
163.13,7.6777,168.69,1,0.091,72.172,4,57,2,63,0,62,3,61,1,55
162.54,7.6598,168.69,1,0.168,72.34,1,55,4,57,2,63,3,61,0,62
162.55,7.6535,168.69,1,0.151,72.789,4,57,2,63,3,61,0,62,1,55
163.16,7.6853,168.69,1,0.156,72.945,0,62,1,55,4,57,3,61,1,55
162.68,3.3372,173.66,1,0.127,73.645,-4,43,4,57,2,63,3,61,1,55
162.15,3.3539,173.66,1,0.145,73.79,3,61,0,62,1,55,4,57,2,63
162.7,3.3584,173.66,1,0.129,73.919,-35,-43,4,57,3,61,0,62,2,63
162.71,3.367,173.66,1,0.123,74.042,0,62,3,61,1,55,4,57,2,63
162.7,3.3681,173.66,1,0.13,74.172,2,63,0,62,1,55,3,61,4,57
162.7,3.3678,173.66,1,0.091,74.263,1,55,4,57,2,63,3,61,1,55
162.72,3.3831,173.66,1,0.132,74.395,0,62,1,55,4,57,2,63,3,61
162.7,3.3609,173.66,1,0.14,74.535,3,61,0,62,1,55,4,57,2,63
162.7,3.3728,173.66,1,0.092,74.627,-4,23,3,61,0,62,1,55,4,57
162.72,3.3861,173.66,1,0.141,74.768,3,61,2,63,1,55,0,62,4,57
162.71,3.3767,173.66,1,0.1,74.868,4,57,2,63,3,61,0,62,1,55
162.7,3.3642,173.66,1,0.139,75.007,3,61,2,63,0,62,1,55,4,57
162.16,3.3581,173.66,1,0.113,75.12,-35,-43,2,63,1,55,0,62,4,57
162.72,3.4005,173.66,1,0.101,75.221,1,55,4,57,2,63,3,61,1,55
162.71,3.3703,173.66,1,0.13,75.351,2,63,3,61,1,55,0,62,4,57
162.15,3.326,173.66,1,0.12,75.471,1,55,4,57,2,63,0,62,1,55
163,3.7151,173.66,2,0.14,75.611,2,63,3,61,0,62,1,55,4,57
162.71,3.3703,173.66,1,0.112,75.723,1,55,4,57,2,63,3,61,0,62
162.71,3.3944,173.66,1,0.132,75.855,4,57,2,63,3,61,1,55,0,62
162.72,3.3092,167.47,1,0.109,75.964,0,62,1,55,4,57,2,63,3,61
162.52,1.5519,174.29,1,0.132,76.096,4,57,2,63,3,61,0,64,1,55
162.18,-0.85649,173.66,1,0.067,76.284,1,55,4,57,3,61,2,63,0,64
162.2,-0.86095,173.66,1,0.175,76.459,-4,33,1,55,4,57,3,61,2,63
162.2,-0.88507,173.66,1,0.091,76.55,0,-388,4,57,0,64,3,61,0,64
162.22,-0.86594,173.66,1,0.065,76.766,2,63,0,64,1,55,3,61,4,57
162.19,-0.86594,173.66,1,0.152,77.142,4,57,3,61,2,63,0,64,1,55
162.22,-0.86073,173.66,1,0.132,77.274,1,55,4,57,2,63,3,61,0,64
162.19,-0.88987,173.66,1,0.142,77.416,2,63,0,64,1,55,3,61,4,57
162.19,-0.87809,173.66,1,0.119,77.535,0,64,1,55,4,57,2,63,3,61
162.21,-0.86104,173.66,1,0.122,77.657,3,61,0,64,1,55,4,57,3,61
162.2,-0.86095,173.66,1,0.1,77.848,0,64,1,55,4,57,2,63,3,61
162.18,-0.91149,173.66,1,0.161,78.009,2,63,3,61,0,64,1,55,4,57
162.2,-0.84876,173.66,1,0.132,78.141,4,57,3,61,2,63,0,64,1,55
162.21,-0.88606,173.66,1,0.089,78.23,4,57,2,63,3,61,1,55,0,64
162.2,-0.87176,173.66,1,0.151,78.381,-4,63,2,63,3,61,0,64,1,55
162.19,-0.89304,173.66,1,0.067,78.548,-4,33,1,55,4,57,2,63,0,64
162.1,-1.9891,173.66,1,0.167,78.715,2,63,3,61,0,64,1,55,4,57
161.65,-5.0839,174.29,1,0.062,78.908,3,61,0,61,2,63,1,55,4,57
161.61,-5.2202,174.29,1,0.189,79.097,2,63,3,61,0,60,1,55,4,57
161.9,-4.916,173.66,1,0.118,79.404,5,-388,3,61,0,59,2,63,1,55
161.62,-5.245,173.66,1,0.188,79.592,2,63,1,55,0,59,4,57,2,63
161.09,-5.2641,173.66,1,0.118,79.71,3,61,0,59,1,55,4,57,2,63
161.68,-5.1913,173.66,1,0.102,79.812,4,57,2,63,3,61,0,59,1,55
161.64,-5.2151,173.66,1,0.131,79.943,4,57,3,61,2,63,0,59,1,55
161.67,-5.2237,174.29,1,0.101,80.044,1,55,4,57,3,61,2,63,0,59
161.64,-5.2303,174.29,1,0.141,80.185,4,57,3,61,0,59,2,63,1,55
161.61,-5.2538,174.29,1,0.099,80.485,0,59,2,63,3,61,1,55,4,57
161.64,-5.2791,173.66,1,0.174,80.659,3,-77,1,55,0,59,4,57,2,63
161.63,-5.2646,173.66,1,0.11,80.769,2,63,3,61,0,59,4,57,1,55
161.62,-5.2414,173.66,1,0.142,80.911,3,61,2,63,0,59,1,55,4,57
161.63,-5.223,173.66,1,0.088,81.1,-4,63,2,63,3,61,0,59,1,55
161.62,-5.2503,173.66,2,0.152,81.252,-4,3,0,59,2,63,1,55,4,57
161.65,-5.4919,167.47,1,0.113,81.365,1,55,2,63,4,57,2,63,3,61
161.66,-6.8923,174.29,1,0.12,81.485,-4,3,0,59,1,55,2,63,4,57
161.23,-8.8407,174.29,1,0.128,81.613,0,-388,4,57,3,61,0,61,2,63
161.17,-9.1452,174.29,1,0.121,81.928,-4,23,1,55,0,64,4,57,2,63
161.43,-8.8639,174.29,1,0.15,82.078,2,63,3,61,1,55,4,57,3,61
161.17,-9.1494,174.29,1,0.152,82.23,1,55,3,61,4,57,3,61,2,63
161.17,-9.1485,174.29,1,0.109,82.339,4,57,2,63,3,61,0,66,1,55
161.18,-9.1543,174.29,1,0.123,82.462,-4,23,0,66,1,55,4,57,3,61
161.19,-9.1402,168.69,1,0.12,82.582,-4,63,3,61,2,63,0,66,1,55
161.19,-9.1336,168.69,1,0.06,82.774,0,66,1,55,4,57,2,63,3,61
161.17,-9.176,174.29,1,0.154,83.157,1,55,4,57,2,63,3,61,0,66
161.17,-9.1743,174.29,1,0.139,83.869,2,63,1,55,0,66,4,57,2,63
161.43,-8.8649,168.69,1,0.173,84.042,1,55,4,57,3,61,0,66,3,61
161.12,-10.253,173.66,1,0.111,84.153,0,67,4,57,3,61,2,63,0,67
160.76,-11.993,174.29,1,0.11,84.263,0,68,2,63,1,55,3,61,4,57
160.74,-12.622,174.29,1,0.12,84.383,1,55,4,57,3,61,0,70,2,63
160.76,-12.658,174.29,1,0.133,84.516,4,57,2,63,3,61,1,55,0,71
160.72,-12.674,174.29,1,0.112,84.628,2,63,1,55,0,72,4,57,3,61
160.73,-12.68,174.29,1,0.118,84.746,1,55,4,57,3,61,2,63,0,73
160.77,-12.645,174.29,1,0.122,84.868,4,57,3,61,2,63,1,55,0,73
160.76,-12.658,174.29,1,0.111,84.979,-38,-30,2,63,3,61,1,55,0,73
160.75,-12.654,174.29,1,0.152,85.131,1,55,4,57,0,73,1,55,2,63
160.73,-12.679,174.29,1,0.089,85.22,2,63,0,73,3,61,1,55,4,57
160.76,-12.658,174.29,1,0.12,85.34,1,55,4,57,3,61,2,63,0,73
160.74,-12.67,174.29,1,0.133,85.473,-4,63,3,61,0,74,1,55,2,63
160.76,-12.646,174.29,1,0.112,85.585,0,74,4,57,3,61,0,74,2,63
160.75,-12.654,174.29,1,0.14,85.725,1,55,4,57,3,61,2,63,0,74
160.76,-12.658,174.29,1,0.102,85.827,2,63,0,74,1,55,4,57,3,61
160.76,-12.642,174.29,1,0.13,85.957,-4,33,1,55,4,57,1,55,0,74
160.77,-12.639,174.29,1,0.11,86.067,1,55,2,63,3,61,4,57,3,61
160.76,-12.658,174.29,1,0.142,86.209,0,74,2,63,1,55,4,57,3,61
160.76,-12.658,174.29,1,0.101,86.31,4,57,3,61,1,55,0,74,2,63
160.76,-12.665,174.29,1,0.129,86.439,3,61,2,63,0,74,1,55,4,57
160.72,-12.671,174.29,1,0.111,86.55,2,63,0,74,1,55,4,57,3,61
160.76,-12.646,174.29,1,0.111,86.661,-4,3,4,57,1,55,0,74,2,63
160.64,-13.193,174.29,1,0.123,86.784,2,63,1,55,4,57,3,61,0,73
160.69,-14.864,174.29,1,0.141,86.925,1,55,4,57,3,61,1,55,2,63
160.53,-16.444,167.47,1,0.109,87.034,-4,43,4,57,2,63,0,61,1,55
160.42,-16.736,174.29,1,0.1,87.134,2,63,1,55,0,61,4,57,3,61
160.14,-17.085,174.29,1,0.131,87.265,4,57,2,63,3,61,0,61,1,55
160.14,-17.059,174.29,1,0.133,87.398,3,61,2,63,0,61,1,55,4,57
160.16,-17.057,174.29,1,0.109,87.507,2,63,0,61,1,55,4,57,3,61
160.42,-16.726,174.29,1,0.11,87.617,0,61,2,63,1,55,3,61,4,57
160.4,-16.743,174.29,1,0.144,87.761,3,61,2,63,0,61,1,55,4,57
160.2,-17.045,174.29,1,0.1,87.861,2,63,1,55,4,57,0,61,3,61
160.16,-17.076,174.29,1,0.118,87.979,3,61,1,55,2,63,0,61,4,57
160.17,-17.067,174.29,1,0.135,88.114,0,61,2,63,1,55,4,57,3,61
160.15,-17.045,174.29,1,0.108,88.222,3,61,0,61,2,63,1,55,4,57
160.45,-16.75,174.29,1,0.141,88.363,2,63,3,61,0,61,1,55,4,57
160.14,-17.073,174.29,1,0.101,88.464,4,57,3,61,2,63,1,55,0,61
160.12,-17.056,174.29,1,0.14,88.604,2,63,1,55,1,55,4,57,3,61
160.17,-17.063,174.29,2,0.122,88.726,4,57,3,61,0,61,2,63,1,55
160.2,-17.042,174.29,1,0.083,88.809,0,61,1,55,4,57,3,61,2,63
160.16,-17.062,174.29,1,0.18,88.989,0,61,2,63,1,55,4,57,3,61
160.16,-17.037,174.29,1,0.088,89.077,-7,36,3,61,2,63,1,55,4,57
160.18,-17.065,174.29,1,0.133,89.21,4,57,3,61,2,63,0,61,1,55
160.18,-17.035,174.29,1,0.101,89.311,0,61,1,55,4,57,3,61,2,63
160.18,-17.047,174.29,1,0.131,89.442,1,55,4,57,3,61,0,61,2,63
160.27,-18.118,174.29,1,0.109,89.551,0,61,2,63,1,55,4,57,3,61
160.04,-20.234,167.47,1,0.132,89.683,3,61,0,61,2,63,1,55,4,57
159.7,-21.063,167.47,1,0.091,89.774,4,57,2,63,3,61,0,61,1,55
159.7,-21.149,167.47,1,0.14,89.914,-4,23,0,61,1,55,4,57,3,61
159.93,-20.876,168.69,1,0.12,90.034,1,55,4,57,3,61,2,63,0,62
159.94,-20.886,167.47,1,0.123,90.157,-38,-30,0,62,1,55,4,57,3,61
159.71,-21.152,167.47,1,0.129,90.286,1,55,4,57,3,61,2,63,0,62
159.93,-20.875,167.47,1,0.124,90.41,1,55,4,57,3,61,0,62,2,63
159.71,-21.139,167.47,1,0.1,90.51,4,57,3,61,0,62,1,55,2,63
159.93,-20.875,167.47,1,0.108,90.618,2,63,1,55,4,57,2,63,0,62
159.69,-21.162,167.47,1,0.131,90.749,0,62,2,63,1,55,4,57,3,61
159.95,-20.869,167.47,1,0.143,90.892,1,55,4,57,3,61,0,62,2,63
159.92,-20.867,168.69,1,0.169,91.061,0,62,1,55,4,57,3,61,2,63
159.68,-21.138,168.69,1,0.092,91.153,0,62,2,63,1,55,4,57,3,61
159.7,-21.146,167.47,1,0.09,91.243,2,63,0,62,1,55,4,57,3,61
159.93,-20.874,168.69,1,0.1,91.343,3,61,0,62,2,63,1,55,4,57
159.72,-21.147,167.47,1,0.144,91.487,2,63,1,55,4,57,2,63,3,61
159.69,-21.126,167.47,1,0.119,91.606,0,62,2,63,1,55,3,61,0,62
159.71,-21.164,168.69,1,0.14,91.746,0,62,2,63,1,55,4,57,3,61
159.69,-21.141,167.47,1,0.103,91.849,3,61,0,62,2,63,1,55,4,57
159.94,-20.881,168.69,1,0.139,91.988,3,61,2,63,1,55,4,57,3,61
159.94,-20.881,167.47,1,0.113,92.101,1,55,4,57,0,62,2,63,3,61
159.81,-21.574,168.69,1,0.12,92.221,4,57,3,61,0,63,2,63,1,55
159.55,-23.656,174.29,1,0.11,92.331,0,64,2,63,3,61,1,55,4,57
159.11,-25.276,173.66,1,0.111,92.442,3,61,1,55,4,57,3,61,0,64
159.11,-25.507,167.47,1,0.122,92.564,-4,63,3,61,0,63,2,63,1,55
159.1,-25.473,167.47,1,0.12,92.684,2,63,3,61,0,63,1,55,4,57
159.32,-25.233,167.47,1,0.113,92.797,3,61,2,63,0,63,1,55,4,57
159.09,-25.529,167.47,1,0.15,92.947,3,61,0,63,2,63,1,55,4,57
159.11,-25.491,167.47,1,0.099,93.046,1,55,4,57,3,61,0,63,2,63
159.12,-25.511,167.47,1,0.13,93.176,0,63,2,63,1,55,4,57,3,61
159.11,-25.481,167.47,1,0.133,93.309,3,61,2,63,1,55,4,57,2,63
159.12,-25.505,167.47,1,0.101,93.41,0,63,4,57,1,55,3,61,2,63
159.11,-25.502,167.47,1,0.11,93.52,0,63,2,63,1,55,3,61,4,57
159.11,-25.475,167.47,1,0.131,93.651,3,61,2,63,1,55,0,63,4,57
159.08,-25.507,167.47,1,0.102,93.753,-4,43,4,57,3,61,0,63,2,63
159.1,-25.498,167.47,1,0.13,93.883,2,63,3,61,0,63,1,55,4,57
159.07,-25.504,167.47,1,0.119,94.002,2,63,1,55,4,57,2,63,0,63
159.08,-25.508,167.47,1,0.122,94.124,4,57,2,63,0,63,1,55,4,57
159.11,-25.512,167.47,1,0.131,94.255,0,63,3,61,1,55,4,57,0,63
159.1,-25.5,167.47,1,0.112,94.367,2,63,1,55,4,57,3,61,0,63
159.09,-25.509,167.47,1,0.109,94.476,0,63,2,63,1,55,4,57,2,63
159.13,-25.446,167.47,1,0.14,94.616,3,61,0,63,2,63,1,55,4,57
159.32,-25.223,167.47,1,0.093,94.709,1,55,4,57,3,61,0,63,2,63
159.11,-25.565,167.47,1,0.132,94.841,3,61,2,63,1,55,4,57,3,61
158.86,-27.216,174.29,1,0.129,94.97,0,63,2,63,1,55,4,57,3,61
158.79,-28.96,173.66,1,0.1,95.07,3,61,2,63,0,64,1,55,4,57
158.75,-29.42,173.66,1,0.141,95.211,-7,16,1,55,4,57,3,61,2,63
158.51,-29.671,173.66,1,0.121,95.332,1,55,4,57,3,61,2,63,0,67
158.54,-29.688,173.66,1,0.11,95.442,3,61,0,68,2,63,1,55,4,57
158.75,-29.457,173.66,1,0.123,95.565,3,61,2,63,1,55,4,57,3,61
158.57,-29.706,173.66,1,0.11,95.675,1,55,4,57,3,61,2,63,0,70
158.54,-29.68,173.66,1,0.122,95.797,-8,5,3,61,1,55,2,63,4,57
158.73,-29.448,173.66,1,0.17,95.967,0,70,3,61,2,63,1,55,4,57
158.73,-29.448,173.66,1,0.1,96.067,2,63,3,61,0,70,1,55,4,57
158.51,-29.684,173.66,1,0.103,96.17,0,70,2,63,1,55,4,57,3,61
158.5,-29.672,173.66,1,0.109,96.279,0,71,2,63,3,61,1,55,4,57
158.71,-29.468,173.66,1,0.141,96.42,-38,-30,2,63,1,55,0,71,4,57
158.54,-29.693,173.66,1,0.101,96.521,0,71,3,61,2,63,1,55,4,57
158.55,-29.672,173.66,1,0.152,96.673,4,57,2,63,3,61,0,71,1,55
158.54,-29.679,173.66,1,0.089,96.762,4,57,0,71,3,61,2,63,1,55
158.75,-29.451,173.66,1,0.153,96.915,1,55,4,57,3,61,2,63,1,55
158.53,-29.668,174.29,1,0.09,97.005,1,55,0,71,4,57,0,71,3,61
158.72,-29.467,173.66,1,0.141,97.146,4,57,0,71,2,63,3,61,1,55
158.51,-29.695,173.66,1,0.121,97.267,4,57,3,61,2,63,0,71,1,55
158.54,-29.671,173.66,1,0.102,97.369,3,61,2,63,1,55,4,57,2,63
158.52,-29.662,173.66,1,0.12,97.489,3,61,0,71,2,63,1,55,4,57
158.66,-30.344,168.69,1,0.142,97.631,-4,63,0,71,2,63,1,55,3,61
158.31,-32.486,174.29,1,0.09,97.721,1,55,0,70,3,61,4,57,3,61
158.16,-33.495,167.47,1,0.119,97.84,2,63,0,65,1,55,3,61,4,57
158.16,-33.694,168.69,1,0.143,97.983,-38,-30,0,63,1,55,4,57,2,63
157.99,-33.909,168.69,1,0.111,98.094,-4,23,0,61,3,61,1,55,4,57
158.15,-33.751,168.69,1,0.14,98.234,-38,-30,2,63,1,55,4,57,3,61
158.17,-33.691,174.29,1,0.112,98.346,1,55,4,57,3,61,2,63,0,58
157.96,-33.945,168.69,1,0.118,98.464,-8,6,0,58,3,61,1,55,2,63
157.94,-33.955,168.69,1,0.114,98.578,2,63,1,55,4,57,3,61,0,58
157.95,-33.945,168.69,1,0.13,98.708,2,63,1,55,4,57,0,58,1,55
158.17,-33.718,168.69,1,0.1,98.808,2,63,4,57,0,58,1,55,3,61
157.95,-33.928,168.69,1,0.141,98.949,0,58,1,55,4,57,3,61,0,58
158.15,-33.688,168.69,1,0.113,99.062,-4,63,3,61,0,58,2,63,1,55
157.96,-33.952,168.69,1,0.119,99.181,3,61,0,58,2,63,1,55,4,57
157.94,-33.927,174.29,1,0.111,99.292,4,57,3,61,0,58,2,63,4,57
158.14,-33.704,168.69,1,0.142,99.434,-4,23,4,57,3,61,0,58,2,63
157.94,-33.935,168.69,1,0.09,99.524,-4,43,4,57,3,61,2,63,0,58
157.98,-33.945,168.69,1,0.152,99.676,-7,26,0,58,2,63,1,55,4,57
158.13,-33.717,174.29,1,0.121,99.797,2,63,1,55,4,57,0,58,1,55
158.18,-33.729,168.69,1,0.121,99.918,2,63,1,55,4,57,3,61,0,58
158.15,-33.714,168.69,1,0.099,100.02,0,58,1,55,2,63,4,57,3,61
157.98,-33.931,167.47,1,0.142,100.16,-4,23,4,57,1,55,0,58,3,61
158.12,-33.814,173.66,1,0.111,100.27,-8,6,0,58,2,63,1,55,4,57
157.83,-35.622,174.29,1,0.131,100.4,4,57,3,61,1,55,2,63,4,57
157.58,-37.47,168.69,1,0.089,100.49,2,63,1,55,4,57,3,61,0,57
157.52,-37.849,167.47,1,0.132,100.62,2,63,1,55,4,57,3,61,0,57
157.51,-37.894,167.47,1,0.103,100.72,0,58,2,63,1,55,4,57,3,61
157.5,-37.877,167.47,1,0.138,100.86,1,55,4,57,3,61,0,58,2,63
157.52,-37.882,167.47,1,0.124,100.99,0,58,2,63,1,55,4,57,0,58
157.51,-37.894,167.47,1,0.129,101.12,-4,43,4,57,3,61,0,58,1,55
157.5,-37.89,167.47,1,0.121,101.24,3,61,3,61,0,58,2,63,1,55
157.51,-37.894,167.47,1,0.111,101.35,0,58,2,63,1,55,4,57,3,61
157.51,-37.894,167.47,1,0.12,101.47,2,63,0,58,4,57,3,61,0,58
157.5,-37.89,167.47,1,0.111,101.58,0,58,3,61,2,63,1,55,4,57
157.53,-37.899,167.47,1,0.131,101.71,0,58,1,55,2,63,4,57,3,61
157.5,-37.89,167.47,1,0.112,101.82,-4,43,4,57,0,58,3,61,2,63
157.51,-37.886,167.47,1,0.118,101.94,3,61,0,58,2,63,1,55,4,57
157.5,-37.89,167.47,1,0.122,102.06,4,57,0,58,3,61,2,63,1,55
157.54,-37.896,167.47,1,0.139,102.2,4,57,3,61,0,59,2,63,1,55
157.51,-37.894,167.47,1,0.101,102.3,3,61,2,63,1,55,4,57,0,59
157.51,-37.881,167.47,1,0.122,102.42,1,55,4,57,0,59,3,61,2,63
157.5,-37.89,167.47,1,0.121,102.54,2,63,1,55,4,57,0,59,3,61
157.5,-37.89,167.47,1,0.14,102.68,0,59,3,61,2,63,1,55,4,57
157.5,-37.89,167.47,1,0.082,102.77,2,63,4,57,3,61,0,59,2,63
157.53,-37.889,167.47,1,0.13,102.9,3,61,0,59,1,55,4,57,2,63
157.16,-39.202,168.69,1,0.122,103.02,1,55,4,57,0,59,2,63,3,61
156.97,-41.083,168.69,1,0.13,103.15,-4,3,3,61,2,63,1,55,4,57
156.83,-42.027,173.66,1,0.123,103.27,2,63,1,55,3,61,4,57,3,61
156.82,-42.135,167.47,1,0.109,103.38,3,61,1,55,4,57,0,64,3,61
156.82,-42.143,167.47,1,0.113,103.49,3,61,0,64,2,63,1,55,4,57
156.82,-42.131,173.66,1,0.13,103.62,2,63,1,55,4,57,3,61,0,65
156.81,-42.119,167.47,1,0.121,103.75,3,61,1,55,2,63,4,57,0,65
156.82,-42.131,167.47,1,0.141,103.89,3,61,0,65,2,63,1,55,4,57
156.83,-42.154,173.66,1,0.09,103.98,4,57,3,61,0,65,1,55,2,63
156.81,-42.132,173.66,1,0.14,104.12,1,55,4,57,0,65,3,61,1,55
156.81,-42.136,173.66,1,0.143,104.26,4,57,0,65,3,61,2,63,1,55
156.82,-42.119,167.47,1,0.11,104.37,2,63,1,55,4,57,3,61,0,65
156.81,-42.124,173.66,1,0.131,104.5,2,63,1,55,4,57,3,61,0,65
156.82,-42.13,173.66,1,0.102,104.6,4,57,0,65,3,61,2,63,1,55
156.81,-42.107,167.47,1,0.12,104.72,0,65,2,63,1,55,4,57,0,65
156.81,-42.136,167.47,1,0.122,104.84,1,55,4,57,0,65,3,61,2,63
156.82,-42.132,173.66,1,0.12,104.96,2,63,1,55,4,57,0,65,3,61
156.8,-42.127,167.47,1,0.089,105.05,-4,63,3,61,0,65,2,63,3,61
156.81,-42.147,173.66,1,0.162,105.22,1,55,4,57,3,61,2,63,0,65
156.8,-42.113,167.47,1,0.102,105.32,-4,23,0,65,1,55,3,61,4,57
156.82,-42.135,167.47,1,0.12,105.44,1,55,4,57,3,61,0,65,2,63
156.8,-42.14,173.66,1,0.131,105.57,4,57,0,65,3,61,2,63,1,55
156.79,-42.431,167.47,1,0.109,105.68,2,63,0,65,1,55,4,57,0,65
156.25,-44.566,168.69,1,0.121,105.8,1,55,0,65,4,57,0,65,3,61
156,-46.105,167.47,1,0.112,105.91,0,65,4,57,3,61,2,63,1,55
156.16,-46.197,167.47,1,0.122,106.03,1,55,4,57,0,65,3,61,2,63
155.99,-46.375,167.47,1,0.143,106.17,1,55,4,57,3,61,0,65,2,63
156.16,-46.197,167.47,1,0.099,106.27,2,63,3,61,1,55,4,57,2,63
156.16,-46.209,167.47,1,0.131,106.41,2,63,3,61,1,55,4,57,3,61
155.98,-46.382,167.47,1,0.1,106.5,4,57,3,61,0,65,2,63,1,55
156.15,-46.188,167.47,1,0.132,106.64,2,63,1,55,4,57,0,65,2,63
155.99,-46.375,167.47,1,0.132,106.77,-4,43,4,57,3,61,2,63,0,65
156,-46.363,167.47,1,0.107,106.88,2,63,1,55,4,57,2,63,1,55
156.15,-46.218,167.47,1,0.144,107.02,1,55,4,57,0,65,3,61,2,63
156.16,-46.197,167.47,1,0.111,107.13,4,57,3,61,2,63,0,65,1,55
156.15,-46.188,167.47,1,0.111,107.24,2,63,4,57,0,65,3,61,2,63
156.14,-46.195,167.47,1,0.128,107.37,4,57,0,66,3,61,2,64,1,55
155.98,-46.382,167.47,1,0.122,107.49,4,57,0,66,3,61,2,64,1,55
156.16,-46.197,167.47,1,0.1,107.59,-4,33,1,55,4,57,0,66,3,61
155.99,-46.375,167.47,1,0.133,107.73,1,55,4,57,0,66,3,61,1,55
156.15,-46.22,167.47,1,0.111,107.84,3,61,2,64,1,55,4,57,0,66
156.14,-46.179,167.47,1,0.13,107.97,2,64,1,55,4,57,2,64,0,66
156.15,-46.216,167.47,1,0.11,108.08,1,55,4,57,3,61,3,61,2,64
156.15,-46.22,167.47,1,0.15,108.23,4,57,1,55,0,66,3,61,2,64
156.16,-46.197,167.47,1,0.163,108.39,2,64,1,55,4,57,0,66,3,61
155.73,-47.743,168.69,1,0.091,108.48,3,61,2,64,1,55,4,57,0,66
155.3,-49.808,174.29,1,0.092,108.57,1,55,2,64,4,57,0,65,3,61
155.33,-50.315,168.69,1,0.11,108.68,1,55,4,57,0,64,3,61,2,64
155.32,-50.353,168.69,1,0.11,108.79,2,64,1,55,4,57,0,64,2,64
155.3,-50.345,168.69,1,0.14,108.93,1,55,4,57,0,64,3,61,2,64
155.2,-50.487,168.69,1,0.111,109.04,1,55,4,57,0,64,3,61,2,64
155.32,-50.363,168.69,1,0.102,109.15,2,64,1,55,4,57,0,64,2,64
155.34,-50.353,168.69,1,0.14,109.29,3,61,2,64,0,64,1,55,4,57
155.21,-50.489,174.29,1,0.131,109.42,1,55,2,64,4,57,3,61,0,64
155.2,-50.496,168.69,1,0.12,109.54,4,57,0,64,3,61,1,55,2,64
155.19,-50.507,174.29,1,0.123,109.66,4,57,0,64,3,61,1,55,2,64
155.32,-50.343,168.69,1,0.099,109.76,3,61,1,55,2,64,4,57,0,64
155.2,-50.499,168.69,1,0.12,109.88,4,57,0,64,3,61,2,64,1,55
155.18,-50.482,168.69,1,0.132,110.01,0,64,3,61,2,64,1,55,4,57
155.34,-50.344,168.69,1,0.11,110.12,2,64,1,55,4,57,0,64,3,61
155.31,-50.361,168.69,1,0.123,110.24,3,61,2,64,1,55,4,57,0,64
155.19,-50.497,168.69,1,0.139,110.38,1,55,4,57,0,64,1,55,2,64
155.36,-50.349,174.29,1,0.122,110.5,0,64,3,61,2,64,1,55,4,57
155.33,-50.355,168.69,1,0.122,110.63,0,64,3,61,2,64,1,55,4,57
155.32,-50.356,168.69,1,0.1,110.73,-38,-30,4,57,0,64,3,61,2,64
155.2,-50.496,168.69,1,0.131,110.86,0,64,4,57,0,64,3,61,2,64
155.21,-50.501,168.69,1,0.101,110.96,1,55,4,57,0,64,3,61,2,64
155.05,-51.011,168.69,1,0.15,111.11,0,64,3,61,2,64,1,55,4,57
154.71,-53.078,167.47,1,0.12,111.23,-4,3,2,64,1,55,4,57,0,64
154.6,-54.287,168.69,1,0.112,111.34,2,64,4,57,0,64,3,61,2,64
154.36,-54.758,168.69,1,0.12,111.46,3,61,0,64,1,55,4,57,2,64
154.37,-54.725,168.69,1,0.122,111.58,3,61,2,64,1,55,4,57,3,61
154.35,-54.744,168.69,1,0.11,111.69,4,57,0,64,2,64,3,61,1,55
154.33,-54.725,168.69,1,0.132,111.82,2,64,1,55,4,57,0,64,3,61
154.37,-54.74,168.69,1,0.132,111.96,1,55,2,64,4,57,0,64,3,61
154.33,-54.758,168.69,1,0.097,112.05,1,55,0,64,3,61,2,64,1,55
154.49,-54.568,168.69,1,0.122,112.18,4,57,0,64,3,61,1,55,4,57
154.48,-54.585,168.69,1,0.101,112.28,-4,43,2,64,4,57,3,61,0,64
