x,y,angle,ID,dt,T,obj0,rssi0,obj1,rssi1,obj2,rssi2,obj3,rssi3,obj4,rssi4
-132.99,-66.422,-11.31,2,0.131,48.899,1,57,3,58,0,56,4,62,2,61
-132.99,-66.402,-11.31,3,0.122,49.021,3,58,4,62,0,56,2,61,1,57
-132.63,-65.921,-11.31,2,0.11,49.131,4,62,2,61,1,57,3,58,0,56
-132.64,-65.91,-11.31,2,0.122,49.253,3,58,4,62,0,56,2,61,1,57
-132.65,-65.929,-11.31,2,0.13,49.383,3,58,4,62,0,56,2,61,1,57
-132.63,-65.919,-11.31,2,0.102,49.485,2,61,1,57,3,58,4,62,0,56
-132.65,-65.923,-11.31,1,0.129,49.614,-8,6,0,56,2,61,1,57,3,58
-132.65,-65.966,-11.31,2,0.133,49.747,0,56,2,61,1,57,3,58,4,62
-133,-66.439,-11.31,2,0.109,49.856,1,57,3,58,4,62,0,56,2,61
-132.68,-65.944,-11.31,2,0.121,49.977,4,62,0,56,2,61,1,57,3,58
-132.99,-66.415,-11.31,2,0.12,50.097,2,61,1,57,4,62,0,56,2,61
-132.67,-65.987,-11.31,2,0.133,50.23,1,57,3,58,4,62,0,56,2,61
-132.52,-64.185,-11.31,2,0.078,50.407,1,57,3,58,4,62,0,56,2,61
-132.18,-62.607,-12.529,2,0.175,50.582,4,62,0,56,2,61,1,57,0,56
-132.14,-62.445,-18.435,2,0.121,50.703,2,61,1,57,3,57,0,56,4,62
-132.16,-62.444,-18.435,2,0.12,50.823,4,62,0,56,2,60,1,57,3,56
-132.14,-62.434,-18.435,2,0.132,50.955,2,60,1,57,3,56,4,62,0,56
-132.13,-62.44,-18.435,2,0.052,51.126,3,56,4,62,0,56,2,60,1,57
-132.14,-62.417,-18.435,2,0.169,51.295,1,57,3,56,4,62,0,56,2,60
-132.14,-62.447,-18.435,2,0.143,51.438,0,56,2,60,1,57,3,56,4,62
-132.14,-62.431,-18.435,2,0.105,51.736,-4,53,4,62,0,56,2,60,1,57
-132.14,-62.434,-18.435,2,0.165,51.901,0,56,2,60,1,57,3,56,4,62
-132.15,-62.442,-18.435,2,0.119,52.02,-4,63,0,56,4,62,2,60,1,57
-132.13,-62.45,-18.435,2,0.041,52.194,1,57,3,57,0,56,4,62,2,60
-132.14,-62.445,-18.435,2,0.2,52.394,3,57,0,56,4,62,2,60,1,57
-132.14,-62.432,-18.435,2,0.087,52.591,2,60,1,57,3,57,0,56,4,62
-132.15,-62.438,-18.435,2,0.146,52.737,2,60,1,57,3,57,0,56,4,62
-132.15,-62.449,-18.435,2,0.15,52.887,0,56,2,60,1,57,3,57,0,56
-132.16,-62.422,-18.435,2,0.092,52.979,4,62,0,56,2,60,1,57,4,62
-131.94,-61.17,-16.699,2,0.141,53.12,0,56,4,62,2,60,1,57,3,57
-130.96,-58.787,-18.435,2,0.102,53.222,2,60,1,57,4,62,3,57,0,56
-131.28,-58.565,-16.699,2,0.121,53.343,1,57,3,57,4,62,0,56,2,60
-131.17,-58.465,-11.31,2,0.108,53.451,2,60,1,57,3,57,0,56,4,62
-131.17,-58.442,-11.31,2,0.14,53.591,0,56,2,60,1,57,3,57,0,56
-131.22,-58.435,-11.31,2,0.093,53.684,0,56,2,60,1,57,3,57,0,56
-131.25,-58.459,-11.31,2,0.151,53.835,4,62,2,60,1,57,3,57,0,56
-131.19,-58.429,-16.699,2,0.1,53.935,3,57,4,62,0,56,2,60,1,57
-131.2,-58.435,-11.31,2,0.132,54.067,0,56,2,60,1,57,3,57,4,62
-131.21,-58.41,-11.31,2,0.119,54.186,3,57,4,62,0,56,2,60,1,57
-131.2,-58.431,-11.31,2,0.132,54.318,4,62,0,56,2,60,1,57,3,57
-131.22,-58.426,-11.31,2,0.111,54.429,3,57,2,60,1,57,0,56,4,62
-131.21,-58.449,-11.31,2,0.11,54.539,4,62,0,56,2,60,1,57,3,57
-131.19,-58.419,-11.31,2,0.141,54.68,0,56,4,62,2,60,1,57,3,57
-131.2,-58.42,-11.31,2,0.101,54.781,3,57,4,62,0,56,2,60,1,57
-131.16,-58.416,-11.31,2,0.141,54.922,1,57,3,57,4,62,0,56,2,60
-131.19,-58.441,-11.31,2,0.091,55.013,1,57,3,57,0,56,4,62,2,60
-131.19,-58.434,-11.31,2,0.151,55.164,4,62,0,56,2,60,1,57,3,57
-131.23,-58.45,-11.31,2,0.119,55.283,-4,13,0,56,2,60,1,57,3,57
-131.19,-58.442,-11.31,2,0.102,55.385,-4,63,3,57,4,62,0,56,2,60
-131.22,-58.441,-11.31,2,0.131,55.516,0,56,2,60,1,57,3,57,4,62
-131.19,-58.417,-11.31,2,0.132,55.648,-4,13,2,60,1,57,3,57,0,56
-131.04,-57.917,-18.435,2,0.099,55.747,1,57,3,57,0,57,4,62,2,60
-130.53,-56.005,-18.435,2,0.121,55.868,4,62,2,60,1,57,3,57,4,62
-130.11,-54.577,-12.529,2,0.133,56.001,1,57,3,57,4,62,0,63,2,60
-130.09,-54.373,-18.435,2,0.12,56.121,-4,-7,1,57,3,57,4,62,0,65
-130.1,-54.383,-18.435,2,0.089,56.21,4,62,2,60,1,57,4,62,0,66
-130.09,-54.398,-18.435,2,0.14,56.35,2,60,1,57,3,57,0,67,4,62
-130.1,-54.412,-18.435,2,0.114,56.464,0,68,2,60,1,57,3,57,0,68
-130.09,-54.379,-18.435,2,0.14,56.604,2,60,1,57,3,57,4,62,0,69
-130.08,-54.39,-18.435,2,0.111,56.715,3,57,0,69,4,62,2,60,1,57
-130.08,-54.39,-18.435,2,0.12,56.835,0,69,2,60,1,57,3,57,0,70
-130.1,-54.39,-18.435,2,0.121,56.956,2,60,1,57,3,57,4,62,0,71
-130.09,-54.378,-18.435,2,0.112,57.068,0,71,4,62,2,60,1,57,3,57
-130.09,-54.403,-18.435,2,0.129,57.197,-4,-7,1,57,3,57,0,71,4,62
-130.08,-54.392,-18.435,2,0.123,57.32,3,57,4,62,0,71,2,60,1,57
-130.09,-54.375,-18.435,2,0.119,57.439,0,71,2,60,1,57,3,57,0,71
-130.08,-54.39,-18.435,2,0.12,57.559,1,57,3,57,4,62,0,70,2,60
-130.08,-54.39,-18.435,2,0.123,57.682,4,62,0,70,2,60,1,57,3,57
-130.11,-54.394,-18.435,2,0.12,57.802,2,60,1,57,3,57,0,70,4,62
-130.09,-54.378,-18.435,2,0.122,57.924,3,57,0,70,4,62,2,60,1,57
-130.09,-54.39,-18.435,2,0.118,58.042,4,62,2,60,1,57,3,57,0,70
-130.09,-54.403,-18.435,2,0.122,58.164,0,70,2,60,1,57,3,57,4,62
-130.09,-54.396,-18.435,2,0.102,58.266,0,70,4,62,2,60,1,57,3,57
-130.06,-54.373,-18.435,2,0.141,58.407,2,60,1,57,3,57,0,70,4,62
-129.71,-52.983,-18.435,2,0.122,58.529,3,57,0,71,4,62,2,60,1,57
-129.12,-51.175,-18.435,2,0.118,58.647,0,71,4,62,2,60,1,57,3,57
-128.99,-50.62,-18.435,2,0.111,58.758,-35,-43,3,57,4,62,0,69,2,60
-128.99,-50.589,-16.699,2,0.132,58.89,1,57,3,57,0,68,4,62,2,60
-128.96,-50.582,-18.435,2,0.101,58.991,1,57,3,57,4,62,0,68,2,60
-128.97,-50.59,-18.435,2,0.149,59.14,3,57,0,68,4,62,2,60,1,57
-128.99,-50.589,-18.435,2,0.111,59.251,0,68,4,62,2,60,1,57,3,57
-128.98,-50.596,-18.435,2,0.11,59.361,2,60,1,57,3,57,4,62,0,68
-129,-50.572,-18.435,2,0.124,59.485,1,57,3,57,0,68,4,62,2,60
-128.98,-50.59,-18.435,2,0.11,59.595,1,57,3,57,4,62,0,68,2,60
-128.99,-50.602,-18.435,2,0.099,59.694,1,57,3,57,0,68,4,62,2,60
-128.97,-50.572,-18.435,2,0.15,59.844,3,57,0,68,4,62,2,60,1,57
-128.99,-50.602,-18.435,2,0.112,59.956,4,62,0,68,2,60,1,57,3,57
-128.99,-50.589,-18.435,2,0.112,60.068,-4,-7,1,57,3,57,4,62,0,68
-128.99,-50.589,-18.435,2,0.119,60.187,-38,-30,2,60,1,57,3,57,4,62
-128.98,-50.594,-16.699,2,0.143,60.33,0,68,2,60,1,57,3,57,0,68
-128.99,-50.602,-18.435,2,0.099,60.429,-38,-30,2,60,1,57,3,57,4,62
-128.99,-50.589,-18.435,2,0.153,60.582,1,57,0,68,3,57,4,62,2,60
-128.99,-50.576,-18.435,2,0.12,60.702,1,57,3,57,4,62,0,68,2,60
-128.99,-50.576,-18.435,2,0.101,60.803,4,62,0,68,2,60,1,57,3,57
-128.98,-50.606,-18.435,2,0.119,60.922,2,60,1,57,3,57,4,62,0,68
-128.99,-50.589,-18.435,2,0.121,61.043,2,60,1,57,3,57,0,68,4,62
-128.87,-49.99,-18.435,2,0.103,61.146,4,62,2,60,1,57,3,57,0,67
-128.3,-48.032,-18.435,2,0.14,61.286,-4,43,4,62,2,60,1,57,3,57
-128,-46.794,-18.435,2,0.09,61.376,0,63,2,60,1,57,3,57,4,62
-127.98,-46.66,-18.435,2,0.161,61.537,3,57,4,62,0,61,2,60,1,57
-127.97,-46.624,-18.435,1,0.133,61.67,2,60,1,57,3,57,4,62,0,60
-127.95,-46.64,-18.435,2,0.079,61.749,4,62,2,60,1,57,3,57,0,59
-127.96,-46.635,-18.435,2,0.143,61.892,2,60,1,57,3,57,4,62,0,59
-127.94,-46.627,-18.435,2,0.11,62.002,2,60,1,57,3,57,4,62,0,59
-127.98,-46.621,-18.435,2,0.15,62.152,1,57,3,57,4,62,0,59,2,60
-127.97,-46.641,-18.435,2,0.11,62.262,-38,-30,1,57,3,57,0,59,4,62
-127.92,-46.615,-18.435,2,0.092,62.354,3,57,4,62,0,59,2,60,1,57
-127.94,-46.627,-18.435,2,0.12,62.474,3,57,0,59,4,62,2,60,1,57
-127.96,-46.655,-18.435,2,0.151,62.625,3,57,4,62,0,59,2,60,1,57
-127.98,-46.634,-18.435,2,0.102,62.727,2,60,1,57,3,57,0,59,4,62
-127.96,-46.628,-18.435,2,0.129,62.856,1,57,3,57,0,59,4,62,2,60
-127.94,-46.646,-18.435,2,0.112,62.968,0,58,4,62,2,60,1,57,3,57
-127.95,-46.642,-18.435,2,0.12,63.088,2,60,1,57,3,57,4,62,0,58
-128,-46.641,-18.435,2,0.122,63.21,4,62,0,58,2,60,1,57,3,57
-127.95,-46.659,-18.435,2,0.13,63.34,4,62,0,58,2,60,1,57,3,57
-127.97,-46.628,-18.435,2,0.101,63.441,3,57,4,62,0,58,2,60,1,57
-127.94,-46.647,-18.435,2,0.141,63.582,4,62,0,58,3,57,2,60,1,57
-127.98,-46.633,-18.435,2,0.101,63.683,1,57,3,57,0,58,4,62,2,60
-127.95,-46.541,-18.435,2,0.142,63.825,0,58,2,60,1,57,3,57,0,58
-127.52,-45.043,-18.435,1,0.13,63.955,4,62,2,60,1,57,3,57,0,58
-126.93,-43.167,-18.435,2,0.101,64.056,1,57,3,57,0,59,4,62,2,60
-126.82,-42.722,-23.962,2,0.121,64.177,-4,63,0,59,3,57,4,62,2,60
-126.8,-42.638,-23.962,2,0.101,64.278,2,60,1,57,3,57,0,60,4,62
-126.8,-42.651,-21.801,1,0.141,64.419,1,57,3,57,4,62,0,60,2,60
-126.8,-42.638,-21.801,2,0.11,64.529,0,60,4,62,3,57,2,60,1,57
-126.78,-42.64,-21.801,2,0.112,64.641,-4,13,2,60,1,57,4,62,3,57
-126.8,-42.644,-23.962,2,0.121,64.762,3,57,4,62,0,60,2,60,1,57
-126.79,-42.634,-23.962,2,0.131,64.893,0,60,2,60,1,57,4,62,3,57
-126.79,-42.647,-21.801,1,0.12,65.013,1,57,3,57,0,60,4,62,2,60
-126.8,-42.657,-23.962,2,0.122,65.135,3,57,0,60,2,60,1,57,3,57
-126.81,-42.635,-23.962,2,0.121,65.256,3,57,0,60,4,62,2,60,1,57
-126.78,-42.64,-23.962,2,0.14,65.396,-4,13,0,60,2,60,1,57,3,57
-126.79,-42.634,-21.801,2,0.112,65.508,4,62,2,60,1,57,0,60,4,62
-126.79,-42.634,-23.962,1,0.11,65.618,2,60,1,57,4,62,0,60,3,57
-126.79,-42.634,-23.962,2,0.109,65.727,1,57,0,60,3,57,4,62,2,60
-126.8,-42.653,-21.801,2,0.114,65.841,2,60,1,57,0,60,3,57,4,62
-126.79,-42.634,-23.962,2,0.138,65.979,0,-388,3,57,2,60,1,57,4,62
-126.8,-42.625,-23.962,2,0.131,66.11,3,57,2,60,1,57,3,57,0,60
-126.79,-42.674,-23.962,2,0.111,66.221,-4,3,1,57,3,57,0,60,4,62
-126.56,-42.398,-23.962,1,0.111,66.332,3,57,4,62,0,60,2,61,1,57
-126.8,-42.613,-23.962,2,0.122,66.454,4,62,2,61,1,57,0,60,4,62
-126.59,-41.962,-23.962,2,0.121,66.575,2,61,1,57,3,57,0,61,4,62
-125.96,-40.058,-23.962,2,0.11,66.685,3,57,4,62,0,62,2,61,1,57
-125.7,-38.964,-18.435,1,0.121,66.806,7,-77,0,63,4,62,2,61,1,57
-125.62,-38.777,-23.962,2,0.149,66.955,4,62,0,64,2,61,1,57,4,62
-125.63,-38.788,-23.962,2,0.113,67.068,0,64,4,62,2,60,1,56,3,57
-125.61,-38.769,-23.962,2,0.1,67.168,3,57,4,62,0,66,2,60,1,56
-125.63,-38.781,-23.962,2,0.141,67.309,0,66,4,62,2,60,1,56,3,57
-125.64,-38.794,-23.962,2,0.111,67.42,0,-79,3,57,4,62,0,66,2,60
-125.64,-38.787,-23.962,1,0.13,67.55,4,62,3,57,0,66,2,60,1,56
-125.63,-38.788,-23.962,2,0.112,67.662,2,60,1,56,4,62,3,57,0,66
-125.64,-38.781,-23.962,2,0.13,67.792,1,56,0,66,4,62,3,57,2,60
-125.65,-38.802,-23.962,2,0.11,67.902,0,66,4,62,3,57,2,60,1,56
-125.64,-38.799,-23.962,2,0.114,68.016,0,66,2,60,1,56,3,57,4,62
-125.63,-38.793,-23.962,1,0.117,68.133,1,56,3,57,4,62,0,66,2,60
-125.62,-38.789,-23.962,2,0.123,68.256,2,60,1,56,4,62,3,57,0,66
-125.6,-38.781,-23.962,2,0.142,68.398,2,60,1,56,3,57,0,66,4,62
-125.65,-38.781,-23.962,2,0.1,68.498,-4,13,3,57,0,66,2,60,1,56
-125.64,-38.783,-23.962,2,0.118,68.616,2,60,1,56,4,62,3,57,0,66
-125.63,-38.766,-23.962,1,0.135,68.751,4,62,0,66,3,57,2,60,1,56
-125.64,-38.788,-23.962,2,0.119,68.87,4,62,2,60,1,56,3,57,0,66
-125.63,-38.788,-23.962,2,0.12,68.99,1,56,0,66,4,62,3,57,2,60
-125.63,-38.788,-23.962,2,0.123,69.113,1,56,3,57,0,66,4,62,2,60
-125.6,-38.718,-18.435,1,0.1,69.213,2,60,1,56,4,62,0,66,3,57
-125,-37.133,-23.962,1,0.142,69.355,2,60,1,56,3,57,4,62,0,65
-124.4,-35.343,-18.435,1,0.1,69.455,0,63,4,62,3,57,2,60,1,56
-124.3,-34.917,-20.556,1,0.12,69.575,2,60,1,56,3,57,4,62,0,60
-124.25,-34.88,-20.556,1,0.13,69.705,0,58,4,62,2,60,1,57,3,57
-124.25,-34.894,-20.556,1,0.133,69.838,0,58,4,62,2,60,1,57,0,58
-124.27,-34.889,-20.556,1,0.101,69.939,0,58,4,62,3,57,2,60,1,57
-124.25,-34.894,-23.962,1,0.137,70.076,0,58,2,60,1,57,3,57,0,58
-124.25,-34.894,-20.556,1,0.122,70.198,-4,73,4,62,2,60,1,57,3,57
-124.27,-34.876,-20.556,1,0.092,70.29,-4,13,0,58,2,60,1,57,3,57
-124.26,-34.89,-20.556,1,0.151,70.441,4,62,2,60,1,57,3,57,4,62
-124.26,-34.89,-20.556,1,0.11,70.551,2,60,1,57,3,57,4,62,0,58
-124.25,-34.879,-20.556,1,0.111,70.662,1,57,3,57,0,58,4,62,2,60
-124.25,-34.894,-20.556,1,0.111,70.773,1,57,3,57,4,62,0,58,2,60
-124.26,-34.89,-20.556,1,0.149,70.922,-38,-30,4,62,2,60,1,57,3,57
-124.26,-34.89,-23.962,1,0.123,71.045,4,62,2,60,1,57,0,58,4,62
-124.26,-34.89,-20.556,1,0.11,71.155,0,58,2,60,1,57,4,62,3,57
-124.25,-34.88,-20.556,1,0.102,71.257,3,57,4,62,2,60,1,57,4,62
-124.24,-34.883,-20.556,1,0.141,71.398,-8,6,1,57,0,58,4,62,2,60
-124.26,-34.89,-20.556,1,0.054,71.583,0,58,2,60,1,57,3,57,4,62
-124.25,-34.894,-20.556,1,0.177,71.76,-4,-7,1,57,3,57,0,58,4,62
-124.25,-34.889,-20.556,1,0.11,71.87,1,57,4,62,0,58,3,57,2,60
-123.9,-34.03,-18.435,1,0.111,71.981,1,57,3,57,0,58,4,62,2,60
-123.23,-32.088,-23.962,1,0.151,72.132,4,62,0,58,2,60,1,57,3,57
-123.04,-31.215,-23.962,2,0.124,72.256,4,62,0,58,2,60,1,57,3,57
-123.03,-31.167,-18.435,1,0.098,72.354,-38,-30,1,57,4,62,3,57,0,58
-123.02,-31.14,-20.556,1,0.122,72.476,3,57,0,58,2,60,1,57,3,57
-123.01,-31.136,-20.556,1,0.132,72.608,3,57,4,62,0,58,2,60,1,57
-123.03,-31.13,-20.556,1,0.091,72.699,4,62,3,57,0,58,2,60,1,57
-123.03,-31.167,-20.556,1,0.148,72.847,1,57,3,57,4,62,0,58,2,60
-123.03,-31.13,-20.556,1,0.092,72.939,0,58,2,60,3,57,1,57,4,62
-123.03,-31.144,-20.556,1,0.13,73.069,3,57,0,58,4,62,2,60,1,57
-123.02,-31.135,-20.556,1,0.131,73.2,3,57,4,62,0,58,2,60,1,57
-123.03,-31.144,-20.556,1,0.103,73.303,2,60,1,57,4,62,0,58,3,57
-123.03,-31.144,-20.556,1,0.13,73.433,3,57,4,62,0,58,2,60,1,57
-123.03,-31.132,-18.435,1,0.118,73.551,4,62,2,60,1,57,3,57,0,58
-123,-31.124,-18.435,1,0.123,73.674,1,57,3,57,4,62,0,58,2,60
-123.03,-31.144,-20.556,1,0.12,73.794,0,58,2,60,1,57,0,58,4,62
-123.02,-31.132,-20.556,1,0.132,73.926,2,60,1,57,3,57,4,62,0,58
-123.04,-31.151,-20.556,1,0.109,74.035,0,-388,4,62,2,60,1,57,0,58
-123.01,-31.135,-20.556,1,0.132,74.167,4,62,0,58,2,60,1,57,3,57
-123.02,-31.142,-20.556,1,0.099,74.266,0,58,3,57,2,60,1,57,3,57
-123.03,-31.144,-18.435,1,0.153,74.419,4,62,0,58,2,60,1,57,3,57
-123.02,-31.133,-20.556,1,0.099,74.518,3,57,4,62,0,58,2,60,1,57
-122.9,-30.952,-18.435,1,0.143,74.661,4,62,3,57,0,58,2,60,1,57
-122.36,-29.26,-23.962,1,0.101,74.762,4,62,0,58,2,60,1,57,3,57
-121.82,-27.665,-20.556,1,0.109,74.871,2,60,1,57,3,57,0,57,4,62
-121.75,-27.408,-23.962,1,0.12,74.991,4,62,0,57,2,60,1,57,3,57
-121.74,-27.407,-23.962,1,0.132,75.123,3,57,0,57,4,62,2,60,1,57
-121.74,-27.42,-26.565,1,0.091,75.214,1,57,3,57,0,57,4,62,2,60
-121.72,-27.442,-26.565,1,0.14,75.354,3,57,4,62,0,57,2,60,3,57
-121.75,-27.408,-26.565,1,0.112,75.466,2,60,3,57,1,57,4,62,0,57
-121.73,-27.418,-26.565,1,0.13,75.596,0,57,4,62,3,57,2,60,1,57
-121.73,-27.425,-26.565,1,0.121,75.717,2,60,1,57,3,57,4,62,0,57
-121.73,-27.437,-23.962,1,0.132,75.849,1,57,3,57,0,57,4,62,2,60
-121.72,-27.422,-26.565,1,0.109,75.958,4,62,0,57,2,60,1,57,3,58
-121.73,-27.431,-26.565,1,0.124,76.082,1,57,3,58,4,62,0,57,2,60
-121.74,-27.42,-26.565,2,0.13,76.212,1,57,3,58,4,62,0,57,2,60
-121.74,-27.436,-26.565,1,0.098,76.31,1,57,3,58,4,62,0,57,2,60
-121.74,-27.402,-26.565,1,0.153,76.463,1,57,3,58,4,62,0,57,2,60
-121.72,-27.429,-23.962,1,0.1,76.563,2,61,1,57,0,57,3,58,4,62
-121.75,-27.421,-26.565,1,0.141,76.704,0,57,2,61,1,57,3,58,0,57
-121.72,-27.417,-23.962,1,0.092,76.796,3,58,4,62,0,57,2,61,1,57
-121.74,-27.433,-26.565,1,0.13,76.926,2,61,3,58,0,57,4,62,2,61
-121.73,-27.425,-26.565,2,0.141,77.067,1,57,3,58,4,62,0,57,2,61
-121.72,-27.422,-26.565,2,0.099,77.166,4,62,1,57,0,57,2,61,1,57
-121.72,-27.442,-23.962,1,0.113,77.279,2,61,1,57,3,58,4,62,0,57
-121.31,-26.432,-18.435,1,0.13,77.409,3,58,0,57,4,62,2,61,1,57
-120.61,-24.489,-23.962,1,0.121,77.53,0,58,4,62,2,61,1,57,3,58
-120.33,-23.674,-23.962,1,0.112,77.642,4,62,0,59,3,58,2,61,1,57
-120.34,-23.615,-23.962,1,0.142,77.784,2,61,1,57,3,58,0,59,4,62
-120.32,-23.633,-23.962,1,0.129,77.913,0,59,2,61,1,57,3,58,0,59
-120.32,-23.588,-26.565,1,0.09,78.003,0,59,4,62,2,61,1,57,3,58
-120.31,-23.632,-26.565,1,0.142,78.145,0,59,4,62,2,61,1,57,0,59
-120.31,-23.62,-26.565,1,0.099,78.244,2,61,1,57,3,58,4,62,0,59
-120.31,-23.623,-23.962,1,0.12,78.364,4,62,0,59,2,61,1,57,3,58
-120.33,-23.597,-26.565,1,0.132,78.496,-4,13,1,57,0,59,2,61,1,57
-120.32,-23.604,-23.962,1,0.091,78.587,6,-388,4,62,0,59,1,57,2,61
-120.33,-23.628,-23.962,1,0.142,78.729,4,62,0,59,2,61,1,57,3,58
-120.32,-23.621,-26.565,1,0.119,78.848,3,58,1,57,4,62,0,59,2,61
-120.31,-23.594,-23.962,1,0.132,78.98,2,61,3,58,4,62,0,59,1,57
-120.31,-23.594,-23.962,1,0.143,79.123,-4,3,3,58,1,57,4,62,0,59
-120.32,-23.617,-23.962,1,0.099,79.222,1,57,0,59,3,58,4,62,2,61
-120.31,-23.596,-26.565,1,0.11,79.332,4,62,2,61,1,57,4,62,0,59
-120.32,-23.62,-23.962,2,0.131,79.463,4,62,0,59,3,58,1,57,2,61
-120.32,-23.601,-26.565,1,0.12,79.583,3,58,4,62,2,61,1,57,3,58
-120.33,-23.63,-23.962,1,0.124,79.707,0,59,2,61,1,57,4,62,3,58
-120.31,-23.621,-23.962,1,0.11,79.817,3,58,4,62,0,59,2,61,1,57
-120.31,-23.594,-26.565,1,0.131,79.948,0,59,3,58,4,62,2,61,4,62
-120.23,-23.391,-23.962,1,0.099,80.047,6,-388,1,57,0,59,4,62,3,58
-119.6,-21.691,-23.962,1,0.131,80.178,3,58,4,62,1,57,0,58,2,61
-118.93,-20.196,-18.435,1,0.112,80.29,1,57,4,62,3,58,0,57,2,61
